sha256,copy_count,relative_path,is_canonical,duplicate_index
e5598004be4250cba1361d3b7fea8cb45526ce6e8b8efb7466c5a03a2e6fd57e,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw12/S-Vw12.csv,True,0
e5598004be4250cba1361d3b7fea8cb45526ce6e8b8efb7466c5a03a2e6fd57e,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw12.csv,False,1
e5e7fb443b7a92a20ca13cae51d51a73330edda63786f1f7fb37b27aa45d80bc,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta19/V-vta19.csv,True,0
e5e7fb443b7a92a20ca13cae51d51a73330edda63786f1f7fb37b27aa45d80bc,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta19.csv,False,1
e611eb46d62fb695e3b4e64943a50102a770d818b6e0f5a93b021d8eb2d13c71,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb11/V-vtb11.csv,True,0
e611eb46d62fb695e3b4e64943a50102a770d818b6e0f5a93b021d8eb2d13c71,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb11.csv,False,1
e79a2eea18143b825438f9a11c7d724a97c9e18329776defd4d9291d03d4aaca,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S1/S-S1.csv,True,0
e79a2eea18143b825438f9a11c7d724a97c9e18329776defd4d9291d03d4aaca,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S1.csv,False,1
e7d255100464c70212aa0129e558b7a48d59d606041c8ce2e160e881f9b151e2,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta02/V-vta2.csv,True,0
e7d255100464c70212aa0129e558b7a48d59d606041c8ce2e160e881f9b151e2,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta2.csv,False,1
e9d6bf8959e32ea8ab098741a11de015d64d00c1a326c3c175916d5b678a7083,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta11/V-vta11.csv,True,0
e9d6bf8959e32ea8ab098741a11de015d64d00c1a326c3c175916d5b678a7083,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta11.csv,False,1
eb685d9619b0c7811d6c7ad5162e6401aee0aeb948cee3c37f3196d5e78ebfc3,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Y (Driver D)/Y1/V-Y1.csv,True,0
eb685d9619b0c7811d6c7ad5162e6401aee0aeb948cee3c37f3196d5e78ebfc3,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Y1.csv,False,1
eb6e66dbb3397aea7af0c93fe212e9ca0fc8310341083ce64652fe7842248acf,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta07/S-Vta7.csv,True,0
eb6e66dbb3397aea7af0c93fe212e9ca0fc8310341083ce64652fe7842248acf,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta7.csv,False,1
ebf89d496674e64391e89820fb2ad6db5a66f3204375c3abc5db1f225cabbcf3,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,True,0
ebf89d496674e64391e89820fb2ad6db5a66f3204375c3abc5db1f225cabbcf3,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02e.csv,False,1
ec3f3b288fe0793b17db003d0b9e1f6a0d6ec594b017ac2251a438df4743dfe7,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw09/V-Vw9.csv,True,0
ec3f3b288fe0793b17db003d0b9e1f6a0d6ec594b017ac2251a438df4743dfe7,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw9.csv,False,1
ec666af90866254a55578f4e9371860b64602cad0694b02defcc56eec5d85a44,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vf (Driver E)/V-Vfa02/S-Vfa02.csv,True,0
ec666af90866254a55578f4e9371860b64602cad0694b02defcc56eec5d85a44,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vfa02.csv,False,1
ecf977cb798082d59ad1b03ce5631a61dbf525dfe484eb005ca630b5e95b86af,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/M (Driver B)/V-M.csv,True,0
ecf977cb798082d59ad1b03ce5631a61dbf525dfe484eb005ca630b5e95b86af,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-M.csv,False,1
ee81d26af18170ab6473f2f51bc6f8221be5b7fb233829c537d680b4ba2fa199,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14b/V-Vw14b.csv,True,0
ee81d26af18170ab6473f2f51bc6f8221be5b7fb233829c537d680b4ba2fa199,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14b.csv,False,1
eef2a336860a2a4a467ea7a76407b66ed602f0b8779dfa19a2be8ef16ef00ae7,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01b/V-Vfb01b.csv,True,0
eef2a336860a2a4a467ea7a76407b66ed602f0b8779dfa19a2be8ef16ef00ae7,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb01b.csv,False,1
ef8bf81fdf5df786006e5805dbe09c29c71447cd274991bf47371c28c0f3c19f,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta03/V-vta3.csv,True,0
ef8bf81fdf5df786006e5805dbe09c29c71447cd274991bf47371c28c0f3c19f,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta3.csv,False,1
efef0aa0fae9e4cc0a40a85335a013fccb96797175819d46d97dfb13a854ce02,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta16/S-Vta16.csv,True,0
efef0aa0fae9e4cc0a40a85335a013fccb96797175819d46d97dfb13a854ce02,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta16.csv,False,1
f1321e689b66128e7b116b9aedb0e8e5304f9566781f8111c4d1f4a933c543a2,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw08/S-Vw8.csv,True,0
f1321e689b66128e7b116b9aedb0e8e5304f9566781f8111c4d1f4a933c543a2,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw8.csv,False,1
f21eda72f506f4c4c0c3cf5828b096edbddc59bf1bbb4da6619f9f060622e754,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta04/V-Vta4.csv,True,0
f21eda72f506f4c4c0c3cf5828b096edbddc59bf1bbb4da6619f9f060622e754,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta4.csv,False,1
f22951b5bc4fed96a34f9affcb7c1c7118a4461ba8f3c22d910398a5f44d248c,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta21/S-Vta21.csv,True,0
f22951b5bc4fed96a34f9affcb7c1c7118a4461ba8f3c22d910398a5f44d248c,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta21.csv,False,1
f3a2e28fb59fef4a54f34b90bccd00fc94b6930b535992e3578c5a3444f6430c,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw15/V-Vw15.csv,True,0
f3a2e28fb59fef4a54f34b90bccd00fc94b6930b535992e3578c5a3444f6430c,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw15.csv,False,1
f453e4ac1bc32ff555b7cffe32583757a04f7ec230b681f14a5f2095b04ceef0,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw06/V-Vw6.csv,True,0
f453e4ac1bc32ff555b7cffe32583757a04f7ec230b681f14a5f2095b04ceef0,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw6.csv,False,1
f474667235581e514d44f371cc81039aacc6c0604669f552f127bdb8c60e370b,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw12/V-Vw12.csv,True,0
f474667235581e514d44f371cc81039aacc6c0604669f552f127bdb8c60e370b,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw12.csv,False,1
f5233605b530d4511c259b149fecf142aff34e80d444567f68a4ad08a986505a,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta26/V-Vta26.csv,True,0
f5233605b530d4511c259b149fecf142aff34e80d444567f68a4ad08a986505a,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta26.csv,False,1
f5830144b2f857d1a0f0e94a1b95ed267065fbac8819a37b079280da56f7cae4,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb07/V-Vtb7.csv,True,0
f5830144b2f857d1a0f0e94a1b95ed267065fbac8819a37b079280da56f7cae4,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb7.csv,False,1
f6820ac906fb572c385d25e5ab00c5bc3d2cbc82d286c74cd7faf30d711669d7,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw05/V-Vw5.csv,True,0
f6820ac906fb572c385d25e5ab00c5bc3d2cbc82d286c74cd7faf30d711669d7,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw5.csv,False,1
f6c0b0e704bb745648fe30f48c2e38c1f0ea0f653b71f51a837e9a21b845ceb8,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb12/V-Vtb12.csv,True,0
f6c0b0e704bb745648fe30f48c2e38c1f0ea0f653b71f51a837e9a21b845ceb8,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb12.csv,False,1
f918795f7af8b69e24261fab948424422fab381d0226b605b85be5a4b7cccf4d,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb04/V-Vtb4.csv,True,0
f918795f7af8b69e24261fab948424422fab381d0226b605b85be5a4b7cccf4d,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb4.csv,False,1
fcb832a379d1827c6863690b7c39805e06f0318aac7ed24c5b515cfe90fdb516,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb01/V-Vtb1.csv,True,0
fcb832a379d1827c6863690b7c39805e06f0318aac7ed24c5b515cfe90fdb516,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb1.csv,False,1
fe19bd930b9503304fd9ca807501b39170ddba6c828edb09caa9d19acc70a88f,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S2/V-S2.csv,True,0
fe19bd930b9503304fd9ca807501b39170ddba6c828edb09caa9d19acc70a88f,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,False,1
