segment_id,group_key,split,payload_hash,session_id,source_file,dataset_family,stream,row_count,duration_s
e0ea65fc0a2f:000,6bfb23eda84c444b,train,e0ea65fc0a2f31c301f80508d75bdf9cd5a39c3f33e55c91d031a368a64ceca9,VTA12,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta12.csv,synchronized_uncategorized,smartphone,610,60.90000009536743
c2ba3053903b:000,6bfb23eda84c444b,train,c2ba3053903b4afb93a72cf63d760120c66b9d4bc9b6abcd5a18f5e97c04b0a4,VTA12,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta12.csv,synchronized_uncategorized,vehicle,610,60.900000000001455
c28da9ae3d56:000,6bfb23eda84c444b,train,c28da9ae3d56a04ca2450ece3089cee68121d0fd641e1ba4a8b0f822692835f8,VTA12,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta12/V-Vta12.csv,unsynchronized_categorized,vehicle,690,68.90000000000146
9809c567bbe8:000,6bfb23eda84c444b,train,9809c567bbe8a3b5df48437e5ee9de7a19966376728395debb1fda1eead97553,VTA12,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta12.csv,unsynchronized_uncategorized,smartphone,610,60.90000009536743
c28da9ae3d56:000,6bfb23eda84c444b,train,c28da9ae3d56a04ca2450ece3089cee68121d0fd641e1ba4a8b0f822692835f8,VTA12,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta12.csv,unsynchronized_uncategorized,vehicle,690,68.90000000000146
c743ad854bd5:000,6c3a7a5686b2acc9,validation,c743ad854bd5fd6419fd12506ca1171f9a41ee25c991bd8d5697fc852644352c,VFA01,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vf (Driver E)/V-Vfa01/S-Vfa01.csv,synchronized_categorized,smartphone,11486,1148.5
e690a419193d:000,6c3a7a5686b2acc9,validation,e690a419193d8d79892553606826ba703b7c6ccd4231c7febaf64e0d4333c63b,VFA01,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vf (Driver E)/V-Vfa01/V-Vfa01.csv,synchronized_categorized,vehicle,11535,1153.4000000000015
c743ad854bd5:000,6c3a7a5686b2acc9,validation,c743ad854bd5fd6419fd12506ca1171f9a41ee25c991bd8d5697fc852644352c,VFA01,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vfa01.csv,synchronized_uncategorized,smartphone,11486,1148.5
e690a419193d:000,6c3a7a5686b2acc9,validation,e690a419193d8d79892553606826ba703b7c6ccd4231c7febaf64e0d4333c63b,VFA01,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vfa01.csv,synchronized_uncategorized,vehicle,11535,1153.4000000000015
e690a419193d:000,6c3a7a5686b2acc9,validation,e690a419193d8d79892553606826ba703b7c6ccd4231c7febaf64e0d4333c63b,VFA01,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa01/V-Vfa01.csv,unsynchronized_categorized,vehicle,11535,1153.4000000000015
c743ad854bd5:000,6c3a7a5686b2acc9,validation,c743ad854bd5fd6419fd12506ca1171f9a41ee25c991bd8d5697fc852644352c,VFA01,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vfa01.csv,unsynchronized_uncategorized,smartphone,11486,1148.5
e690a419193d:000,6c3a7a5686b2acc9,validation,e690a419193d8d79892553606826ba703b7c6ccd4231c7febaf64e0d4333c63b,VFA01,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfa01.csv,unsynchronized_uncategorized,vehicle,11535,1153.4000000000015
fa0b8dc8dddf:000,6cc8a579e54c5cd1,train,fa0b8dc8dddf5bf7b6f7487608e557978038610dfb4e6f7b0a1bfe7b70b65e0a,VW4,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw04/S-Vw4.csv,synchronized_categorized,smartphone,126526,12652.5
2f233ca5b785:000,6cc8a579e54c5cd1,train,2f233ca5b785d9500f90cd185be82fe1572cebfc61e6f545b49b6c6e54848bed,VW4,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw04/V-Vw4.csv,synchronized_categorized,vehicle,126527,12652.600000000006
fa0b8dc8dddf:000,6cc8a579e54c5cd1,train,fa0b8dc8dddf5bf7b6f7487608e557978038610dfb4e6f7b0a1bfe7b70b65e0a,VW4,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw4.csv,synchronized_uncategorized,smartphone,126526,12652.5
2f233ca5b785:000,6cc8a579e54c5cd1,train,2f233ca5b785d9500f90cd185be82fe1572cebfc61e6f545b49b6c6e54848bed,VW4,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw4.csv,synchronized_uncategorized,vehicle,126527,12652.600000000006
e82458131e6f:000,6cc8a579e54c5cd1,train,e82458131e6f2bb7e265aebe99a61c68280284a1953b4c0e9a0c4c677ed32e70,VW4,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw04/V-Vw4.csv,unsynchronized_categorized,vehicle,126573,12657.200000000004
fa0b8dc8dddf:000,6cc8a579e54c5cd1,train,fa0b8dc8dddf5bf7b6f7487608e557978038610dfb4e6f7b0a1bfe7b70b65e0a,VW4,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw4.csv,unsynchronized_uncategorized,smartphone,126526,12652.5
e82458131e6f:000,6cc8a579e54c5cd1,train,e82458131e6f2bb7e265aebe99a61c68280284a1953b4c0e9a0c4c677ed32e70,VW4,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw4.csv,unsynchronized_uncategorized,vehicle,126573,12657.200000000004
dcfad1472878:000,6da2a8bfa476c648,test,dcfad1472878b0bf4c2dfcd2995521291e7ddaba7d2fe134450615722e6c3a3b,A5,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A5.csv,unsynchronized_uncategorized,smartphone,85041,8504.348999977112
5d09dd027359:000,6ec7c3b0ce4e2055,train,5d09dd027359589a368dff658d3b5a7b1a5408e487493110772bd380ba77824b,VTA6,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta06/S-Vta6.csv,synchronized_categorized,smartphone,1376,137.5
ec82e633ecdc:000,6ec7c3b0ce4e2055,train,ec82e633ecdcbaa5f5f78d10618f316da03ad5127d65b5a133c1c6bbb5dcf6be,VTA6,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta06/V-vta6.csv,synchronized_categorized,vehicle,1376,137.5
1deac04dc111:000,6ec7c3b0ce4e2055,train,1deac04dc111225b0f80126c8d3f466ca2c121700e35f566a676a6a9f01f59df,VTA6,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta6.csv,synchronized_uncategorized,smartphone,1376,137.5
ec82e633ecdc:000,6ec7c3b0ce4e2055,train,ec82e633ecdcbaa5f5f78d10618f316da03ad5127d65b5a133c1c6bbb5dcf6be,VTA6,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta6.csv,synchronized_uncategorized,vehicle,1376,137.5
f3740003df90:000,6ec7c3b0ce4e2055,train,f3740003df907ad034951826b47b016627c658b79b7c4112faad59657fbf0c0b,VTA6,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta06/V-Vta6.csv,unsynchronized_categorized,vehicle,1393,139.20000000000437
5d09dd027359:000,6ec7c3b0ce4e2055,train,5d09dd027359589a368dff658d3b5a7b1a5408e487493110772bd380ba77824b,VTA6,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta6.csv,unsynchronized_uncategorized,smartphone,1376,137.5
f3740003df90:000,6ec7c3b0ce4e2055,train,f3740003df907ad034951826b47b016627c658b79b7c4112faad59657fbf0c0b,VTA6,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta6.csv,unsynchronized_uncategorized,vehicle,1393,139.20000000000437
3c912d93a732:000,6ecb741865edf746,train,3c912d93a732a8574806ff0244c7f8351ffe73490847fc8f7129b5aee0325109,VTB7,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb07/S-Vtb7.csv,synchronized_categorized,smartphone,461,46.00099992752075
067663bd7ab6:000,6ecb741865edf746,train,067663bd7ab608e3417eacbc49ff07093d0b6657e58fdfbe699245e25eaf3950,VTB7,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb07/V-vtb7.csv,synchronized_categorized,vehicle,461,46.0
9837d2ebc699:000,6ecb741865edf746,train,9837d2ebc6993222c74a7d1ad4ca8c655e370780eb82524e6d08cc7891d79eaa,VTB7,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb7.csv,synchronized_uncategorized,smartphone,461,46.00099992752075
067663bd7ab6:000,6ecb741865edf746,train,067663bd7ab608e3417eacbc49ff07093d0b6657e58fdfbe699245e25eaf3950,VTB7,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb7.csv,synchronized_uncategorized,vehicle,461,46.0
538130135fb4:000,6ecb741865edf746,train,538130135fb40944ca8dea3af6ecf2db61ff3066b496add5edca7aa9b42a7fcc,VTB7,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb07/V-Vtb7.csv,unsynchronized_categorized,vehicle,461,46.0
3c912d93a732:000,6ecb741865edf746,train,3c912d93a732a8574806ff0244c7f8351ffe73490847fc8f7129b5aee0325109,VTB7,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb7.csv,unsynchronized_uncategorized,smartphone,461,46.00099992752075
538130135fb4:000,6ecb741865edf746,train,538130135fb40944ca8dea3af6ecf2db61ff3066b496add5edca7aa9b42a7fcc,VTB7,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb7.csv,unsynchronized_uncategorized,vehicle,461,46.0
887c7597bd65:000,707e491276c58795,test,887c7597bd65ac135bc9739cc03363a6bcaa4e5baea7e03064c427528941bdb5,A9,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,unsynchronized_uncategorized,smartphone,11962,5980.498999834061
2155a872fe5a:000,73d96684582124f5,validation,2155a872fe5ad1c6aac49f5f18967abf0d54f8fb1688e469d770134d2f34c8d2,T1,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T1.csv,unsynchronized_uncategorized,smartphone,25759,738.3790001869202
ebc743e3e724:000,7a5a1b98f8177c64,validation,ebc743e3e724279ca86521c947ac21bdd7ce8e2eb2cd6373c5a89caf9a7e9706,A2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A2.csv,unsynchronized_uncategorized,smartphone,11630,5814.5
c674f8de297f:000,7a78d0e28c875ee5,validation,c674f8de297f595c599e73612479c106fe21320f483d73f0edb1d4af84aac3aa,A12,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A12.csv,unsynchronized_uncategorized,smartphone,4673,2335.9990000724792
53d6e6cbf04d:000,7d8e4c62451e0bec,train,53d6e6cbf04dad18ea5bc8c9545b31766a781dad0e7c1b6e9f465163edcb2e6b,VFB02B,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,unsynchronized_categorized,vehicle,11000,1099.9000000000087
53d6e6cbf04d:000,7d8e4c62451e0bec,train,53d6e6cbf04dad18ea5bc8c9545b31766a781dad0e7c1b6e9f465163edcb2e6b,VFB02B,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02b.csv,unsynchronized_uncategorized,vehicle,11000,1099.9000000000087
28161336944b:000,7dfbdd73ed1b5e65,validation,28161336944b3371ce22d074dbfd5693e915dfd3189c1dec1d0d5e0ffc69984c,VTA30,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta30/S-Vta30.csv,synchronized_categorized,smartphone,17136,1713.4999997615814
5c8b13f1e83f:000,7dfbdd73ed1b5e65,validation,5c8b13f1e83f2e4b543e18a437a98e5be13b75f155d1af0f8abf7dbb100747f6,VTA30,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta30/V-vta30.csv,synchronized_categorized,vehicle,17136,1713.5
28161336944b:000,7dfbdd73ed1b5e65,validation,28161336944b3371ce22d074dbfd5693e915dfd3189c1dec1d0d5e0ffc69984c,VTA30,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta30.csv,synchronized_uncategorized,smartphone,17136,1713.4999997615814
5c8b13f1e83f:000,7dfbdd73ed1b5e65,validation,5c8b13f1e83f2e4b543e18a437a98e5be13b75f155d1af0f8abf7dbb100747f6,VTA30,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta30.csv,synchronized_uncategorized,vehicle,17136,1713.5
452eb811579e:000,7dfbdd73ed1b5e65,validation,452eb811579e84a93327da28516ad0cc21f52ea316726310d707b808a164fdc9,VTA30,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta30/V-Vta30.csv,unsynchronized_categorized,vehicle,17179,1717.800000000003
28161336944b:000,7dfbdd73ed1b5e65,validation,28161336944b3371ce22d074dbfd5693e915dfd3189c1dec1d0d5e0ffc69984c,VTA30,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta30.csv,unsynchronized_uncategorized,smartphone,17136,1713.4999997615814
452eb811579e:000,7dfbdd73ed1b5e65,validation,452eb811579e84a93327da28516ad0cc21f52ea316726310d707b808a164fdc9,VTA30,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta30.csv,unsynchronized_uncategorized,vehicle,17179,1717.800000000003
31640a5f5290:000,7eeebf8b4b661c21,test,31640a5f5290102033e3a958805683d1d681faf09915b21e4ea2db6c7c3f5384,A13,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A13.csv,unsynchronized_uncategorized,smartphone,9184,4591.499999761581
c4ec36119c94:000,85359a094cedde31,test,c4ec36119c943d6e6e3f993dcfbff587afed9e2fbbb7a37afef597d97ef828ef,VFB02D,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,unsynchronized_categorized,vehicle,880,87.90000000000873
c4ec36119c94:000,85359a094cedde31,test,c4ec36119c943d6e6e3f993dcfbff587afed9e2fbbb7a37afef597d97ef828ef,VFB02D,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02d.csv,unsynchronized_uncategorized,vehicle,880,87.90000000000873
fbf968d0ce57:000,8a38c8ca0023d76b,test,fbf968d0ce575b60b087db7b705fe71e8142686fad52dc078eae352f93ca1357,VW1,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw01/S-Vw1.csv,synchronized_categorized,smartphone,20476,2047.5
1c5f7db8725c:000,8a38c8ca0023d76b,test,1c5f7db8725caa321ad8e932387cd988432f863d97fb2008895116e68b203d1a,VW1,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw01/V-Vw1.csv,synchronized_categorized,vehicle,20475,2047.4000000000015
fbf968d0ce57:000,8a38c8ca0023d76b,test,fbf968d0ce575b60b087db7b705fe71e8142686fad52dc078eae352f93ca1357,VW1,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw1.csv,synchronized_uncategorized,smartphone,20476,2047.5
1c5f7db8725c:000,8a38c8ca0023d76b,test,1c5f7db8725caa321ad8e932387cd988432f863d97fb2008895116e68b203d1a,VW1,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw1.csv,synchronized_uncategorized,vehicle,20475,2047.4000000000015
6323621a9321:000,8a38c8ca0023d76b,test,6323621a93212e1ad23caff0911eef4cb7a3cdca6dbc0cdef861bdd615969de5,VW1,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw01/V-Vw1.csv,unsynchronized_categorized,vehicle,20475,2047.4000000000015
fbf968d0ce57:000,8a38c8ca0023d76b,test,fbf968d0ce575b60b087db7b705fe71e8142686fad52dc078eae352f93ca1357,VW1,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw1.csv,unsynchronized_uncategorized,smartphone,20476,2047.5
6323621a9321:000,8a38c8ca0023d76b,test,6323621a93212e1ad23caff0911eef4cb7a3cdca6dbc0cdef861bdd615969de5,VW1,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw1.csv,unsynchronized_uncategorized,vehicle,20475,2047.4000000000015
538064be488d:000,8ceca0f83eac54de,train,538064be488dc40c34ef7410c6b105cea5ee129d7bdf860c1bd27b61fbd97d86,VTB12,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb12/S-Vtb12.csv,synchronized_categorized,smartphone,447,44.60099983215332
6d755d7c49d3:000,8ceca0f83eac54de,train,6d755d7c49d3053167986dc82af562fb5039f8a4cbf95b793b4364197f770da3,VTB12,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb12/V-vtb12.csv,synchronized_categorized,vehicle,447,44.59999999999127
c8360323ca02:000,8ceca0f83eac54de,train,c8360323ca02d0fec1274997f62c00ef3ecaebc8af18ea1eb76046d1dcce7904,VTB12,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb12.csv,synchronized_uncategorized,smartphone,447,44.60099983215332
6d755d7c49d3:000,8ceca0f83eac54de,train,6d755d7c49d3053167986dc82af562fb5039f8a4cbf95b793b4364197f770da3,VTB12,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb12.csv,synchronized_uncategorized,vehicle,447,44.59999999999127
db2205971f96:000,8ceca0f83eac54de,train,db2205971f960bd04d284a8ab45e81bc6c728763306843c9659f6e51aa753941,VTB12,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb12/V-Vtb12.csv,unsynchronized_categorized,vehicle,490,48.90000000000873
538064be488d:000,8ceca0f83eac54de,train,538064be488dc40c34ef7410c6b105cea5ee129d7bdf860c1bd27b61fbd97d86,VTB12,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb12.csv,unsynchronized_uncategorized,smartphone,447,44.60099983215332
db2205971f96:000,8ceca0f83eac54de,train,db2205971f960bd04d284a8ab45e81bc6c728763306843c9659f6e51aa753941,VTB12,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb12.csv,unsynchronized_uncategorized,vehicle,490,48.90000000000873
0be63d31a967:000,8d3cf3795f6296af,train,0be63d31a96741735ff59d7308231b50e99820992e8bd8f4b898667c8082776f,VW14B,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14b/S-Vw14b.csv,synchronized_categorized,smartphone,19588,1958.7009999752045
506b8ce6f602:000,8d3cf3795f6296af,train,506b8ce6f602ccceff3b82a5aefd0146b2cbf1e97a11515f07afb3c4b33d2088,VW14B,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14b/V-Vw14b.csv,synchronized_categorized,vehicle,19588,1958.7000000000044
0db4f806fa68:000,8d3cf3795f6296af,train,0db4f806fa684768971ddba1293a5a985c183fc70a5024155675e4ca346c3e90,VW14B,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14b.csv,synchronized_uncategorized,smartphone,19588,1958.7009999752045
506b8ce6f602:000,8d3cf3795f6296af,train,506b8ce6f602ccceff3b82a5aefd0146b2cbf1e97a11515f07afb3c4b33d2088,VW14B,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14b.csv,synchronized_uncategorized,vehicle,19588,1958.7000000000044
a490a5922017:000,8d3cf3795f6296af,train,a490a5922017631337e1c927f7a0ee882139a145fab1d10bdadd659fa40ab242,VW14B,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14b/V-Vw14b.csv,unsynchronized_categorized,vehicle,19600,1959.9000000000015
0be63d31a967:000,8d3cf3795f6296af,train,0be63d31a96741735ff59d7308231b50e99820992e8bd8f4b898667c8082776f,VW14B,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14b.csv,unsynchronized_uncategorized,smartphone,19588,1958.7009999752045
a490a5922017:000,8d3cf3795f6296af,train,a490a5922017631337e1c927f7a0ee882139a145fab1d10bdadd659fa40ab242,VW14B,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw14b.csv,unsynchronized_uncategorized,vehicle,19600,1959.9000000000015
bd191de76af1:000,8f24999b2c7a15c3,validation,bd191de76af1bff0f27cfc569d093db5f02e66c898ddadd800edad8988ec498c,VTB4,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb04/S-Vtb4.csv,synchronized_categorized,smartphone,556,55.5
bd4d02f88c0b:000,8f24999b2c7a15c3,validation,bd4d02f88c0bbe568840af05d043e861a374449e5a213f2ff06231199a29e68c,VTB4,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb04/V-vtb4.csv,synchronized_categorized,vehicle,556,55.5
1048727c0ca2:000,8f24999b2c7a15c3,validation,1048727c0ca2ccb3c6e00fe35ac582e0500f359e3048f0ef7f987e1d48713b78,VTB4,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb4.csv,synchronized_uncategorized,smartphone,556,55.5
bd4d02f88c0b:000,8f24999b2c7a15c3,validation,bd4d02f88c0bbe568840af05d043e861a374449e5a213f2ff06231199a29e68c,VTB4,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb4.csv,synchronized_uncategorized,vehicle,556,55.5
a54aa8e94b78:000,8f24999b2c7a15c3,validation,a54aa8e94b78b512c9c8d52efc6a62ad3faf76a9672784ee0329d667ab3c1cc6,VTB4,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb04/V-Vtb4.csv,unsynchronized_categorized,vehicle,625,62.400000000001455
bd191de76af1:000,8f24999b2c7a15c3,validation,bd191de76af1bff0f27cfc569d093db5f02e66c898ddadd800edad8988ec498c,VTB4,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb4.csv,unsynchronized_uncategorized,smartphone,556,55.5
a54aa8e94b78:000,8f24999b2c7a15c3,validation,a54aa8e94b78b512c9c8d52efc6a62ad3faf76a9672784ee0329d667ab3c1cc6,VTB4,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb4.csv,unsynchronized_uncategorized,vehicle,625,62.400000000001455
b15d7dcaa47b:000,914fed9727904ff2,train,b15d7dcaa47b1d92805048eb66121567075f37a26314ecabf33e09898ac95dab,S1,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S1/S-S1.csv,synchronized_categorized,smartphone,51746,5174.499000072479
8e59eda9fa06:000,914fed9727904ff2,train,8e59eda9fa0601b1f8243aef2526346092ee0f0607570aaaf3cc97e61f7b193f,S1,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S1/V-S1.csv,synchronized_categorized,vehicle,51746,5174.5
819c5c4bb272:000,914fed9727904ff2,train,819c5c4bb272ad843acc31d94da9eb34c43fabb6fbfa3fa0067a844bbe70beaa,S1,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S1.csv,synchronized_uncategorized,smartphone,51746,5174.499000072479
8e59eda9fa06:000,914fed9727904ff2,train,8e59eda9fa0601b1f8243aef2526346092ee0f0607570aaaf3cc97e61f7b193f,S1,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S1.csv,synchronized_uncategorized,vehicle,51746,5174.5
c36ee220cd88:000,914fed9727904ff2,train,c36ee220cd88bd10273cc1d700ff924db036c3d2d816b51a5df99da654da7c6e,S1,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S1/V-S1.csv,unsynchronized_categorized,vehicle,51790,5178.9000000000015
b15d7dcaa47b:000,914fed9727904ff2,train,b15d7dcaa47b1d92805048eb66121567075f37a26314ecabf33e09898ac95dab,S1,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S1.csv,unsynchronized_uncategorized,smartphone,51746,5174.499000072479
c36ee220cd88:000,914fed9727904ff2,train,c36ee220cd88bd10273cc1d700ff924db036c3d2d816b51a5df99da654da7c6e,S1,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,unsynchronized_uncategorized,vehicle,51790,5178.9000000000015
2914b6a69096:000,92676fe9e0255948,test,2914b6a690964f185a229157ecb6d315a4426e1ca8558c2d61b0f91e4cfd69e8,VTB9,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb09/S-Vtb9.csv,synchronized_categorized,smartphone,452,45.099000215530396
3ad2255b751f:000,92676fe9e0255948,test,3ad2255b751fe4a2a89fe5a546cc8b7306abece9417d690a90373c057c41bccb,VTB9,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb09/V-vtb9.csv,synchronized_categorized,vehicle,452,45.10000000000582
cae29ddeeff1:000,92676fe9e0255948,test,cae29ddeeff1a3e6f385e670a50816d6ae3f563aa97c5c71e33d1d1483562606,VTB9,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb9.csv,synchronized_uncategorized,smartphone,452,45.099000215530396
3ad2255b751f:000,92676fe9e0255948,test,3ad2255b751fe4a2a89fe5a546cc8b7306abece9417d690a90373c057c41bccb,VTB9,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb9.csv,synchronized_uncategorized,vehicle,452,45.10000000000582
9e25f7d2ed49:000,92676fe9e0255948,test,9e25f7d2ed49bbc025a5e0da6e606040f1390698622e78cde4a036de20e11353,VTB9,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb09/V-Vtb9.csv,unsynchronized_categorized,vehicle,457,45.59999999999127
2914b6a69096:000,92676fe9e0255948,test,2914b6a690964f185a229157ecb6d315a4426e1ca8558c2d61b0f91e4cfd69e8,VTB9,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb9.csv,unsynchronized_uncategorized,smartphone,452,45.099000215530396
9e25f7d2ed49:000,92676fe9e0255948,test,9e25f7d2ed49bbc025a5e0da6e606040f1390698622e78cde4a036de20e11353,VTB9,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb9.csv,unsynchronized_uncategorized,vehicle,457,45.59999999999127
