relative_path,time_column_role,time_is_absolute,time_unit,valid_timestamps,missing_timestamps,first_timestamp_s,last_timestamp_s,duration_s,duration_kind,is_monotonic,non_monotonic_count,duplicate_timestamp_count,zero_interval_count,negative_interval_count,delta_mean_s,delta_median_s,delta_std_s,delta_min_s,delta_max_s,delta_p99_s,estimated_rate_hz,rate_kind,sampling_class,coefficient_of_variation,suspected_column_misalignment,evidence,note
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta3.csv,time_since_start_ms,False,s,645,0,0.012,64.412,64.4,estimated,True,0,0,0,0,0.1,0.10000000000000142,0.0005897678246195116,0.09600000000000009,0.10400000000000276,0.10100000000000467,9.999999999999858,exact,stable,0.0058976782461951155,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta30.csv,time_since_start_ms,False,s,17136,0,2383.093,4096.593,1713.5,estimated,True,0,0,0,0,0.1,0.09999999999990905,0.0007316274115907559,0.0660000000002583,0.13400000000001455,0.10100000000011278,10.000000000009095,exact,stable,0.007316274115907559,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta4.csv,time_since_start_ms,False,s,1789,0,93.513,272.312,178.799,estimated,True,0,0,0,0,0.09999944071588367,0.09999999999999432,0.0005651114205424006,0.09600000000000364,0.10400000000001342,0.10200000000000387,10.000000000000568,exact,stable,0.00565114581138492,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta5.csv,time_since_start_ms,False,s,307,0,280.512,311.112,30.600000000000023,estimated,True,0,0,0,0,0.10000000000000007,0.10000000000002274,0.0004917622040805475,0.09799999999995634,0.10199999999997544,0.10100000000005309,9.999999999997726,exact,stable,0.004917622040805471,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta6.csv,time_since_start_ms,False,s,1376,0,318.112,455.612,137.5,estimated,True,0,0,0,0,0.1,0.10000000000002274,0.0005981790549812061,0.09499999999997044,0.10599999999999454,0.101260000000035,9.999999999997726,exact,stable,0.005981790549812061,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta7.csv,time_since_start_ms,False,s,840,0,461.41200000000003,545.312,83.89999999999998,estimated,True,0,0,0,0,0.09999999999999998,0.10000000000002274,0.0006604798342438896,0.09100000000000819,0.10800000000000409,0.10099999999999909,9.999999999997726,exact,stable,0.006604798342438898,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta8.csv,time_since_start_ms,False,s,3676,0,551.412,918.912,367.5,estimated,True,0,0,0,0,0.1,0.10000000000002274,0.0006606531503242498,0.09199999999998454,0.10799999999994725,0.10199999999997544,9.999999999997726,exact,stable,0.006606531503242498,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta9.csv,time_since_start_ms,False,s,156,0,929.513,945.011,15.497999999999934,estimated,True,0,0,0,0,0.09998709677419312,0.10000000000002274,0.0006323238938723379,0.09699999999997999,0.10199999999997544,0.10199999999997544,9.999999999997726,exact,stable,0.006324054945813188,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb1.csv,time_since_start_ms,False,s,32459,0,0.029,3245.828,3245.799,estimated,False,0,5456,5456,0,0.1202058736389897,0.09999999999990905,4.024250336301483,0.0009999999999763531,661.3760000000001,0.10100000000011278,10.000000000009095,exact,severely_irregular,33.47798418226534,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb10.csv,time_since_start_ms,False,s,196,0,8176.9130000000005,8196.413,19.5,estimated,True,0,0,0,0,0.1,0.1000000000003638,0.000865284894516179,0.09500000000116415,0.10499999999956344,0.1021199999998862,9.99999999996362,exact,stable,0.00865284894516179,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb11.csv,time_since_start_ms,False,s,361,0,8205.914,8241.914,36.0,estimated,True,0,0,0,0,0.1,0.1000000000003638,0.0008498365856886943,0.09600000000136788,0.10300000000097498,0.10299999999915599,9.99999999996362,exact,stable,0.008498365856886942,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb12.csv,time_since_start_ms,False,s,447,0,8251.013,8295.614,44.60099999999875,estimated,True,0,0,0,0,0.10000224215246356,0.1000000000003638,0.0007071032264872979,0.09699999999975262,0.10300000000097498,0.10200000000077125,9.99999999996362,exact,stable,0.007070873725103556,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb2.csv,time_since_start_ms,False,s,5712,0,0.014,571.114,571.1,estimated,True,0,0,0,0,0.1,0.10000000000000142,0.0006498791019387002,0.09399999999993724,0.10700000000008458,0.10199999999997544,9.999999999999858,exact,stable,0.006498791019387002,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb3.csv,time_since_start_ms,False,s,8240,0,581.214,1405.114,823.9,estimated,True,0,0,0,0,0.09999999999999999,0.10000000000002274,0.0006602842113191995,0.09500000000002728,0.10599999999999454,0.10199999999986176,9.999999999997726,exact,stable,0.006602842113191995,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb4.csv,time_since_start_ms,False,s,556,0,1417.914,1473.414,55.5,estimated,True,0,0,0,0,0.1,0.09999999999990905,0.0005631315273711161,0.09799999999995634,0.10200000000008913,0.10100000000011278,10.000000000009095,exact,stable,0.005631315273711161,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb5.csv,time_since_start_ms,False,s,64388,0,1472.613,7911.314,6438.701,estimated,True,0,0,0,0,0.10000001553108546,0.09999999999990905,0.0008643267564102214,0.07999999999992724,0.11900000000014188,0.10199999999986176,10.000000000009095,exact,stable,0.00864326622170915,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb6.csv,time_since_start_ms,False,s,498,0,7944.914,7994.6140000000005,49.70000000000073,estimated,True,0,0,0,0,0.10000000000000146,0.1000000000003638,0.001166259390450778,0.08799999999973807,0.11200000000008004,0.10199999999986176,9.99999999996362,exact,stable,0.01166259390450761,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb7.csv,time_since_start_ms,False,s,461,0,7998.9130000000005,8044.914,46.000999999999294,estimated,True,0,0,0,0,0.10000217391304195,0.1000000000003638,0.0007024767149111802,0.09599999999954889,0.10300000000006548,0.10199999999986176,9.99999999996362,exact,stable,0.007024614440102342,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb8.csv,time_since_start_ms,False,s,668,0,8052.914,8119.6140000000005,66.70000000000073,estimated,True,0,0,0,0,0.10000000000000109,0.1000000000003638,0.0009276689685508391,0.09399999999914144,0.10500000000047294,0.10300000000006548,9.99999999996362,exact,stable,0.00927668968550829,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb9.csv,time_since_start_ms,False,s,452,0,8124.915,8170.014,45.09900000000016,estimated,True,0,0,0,0,0.09999778270510014,0.1000000000003638,0.0006936483813636518,0.09699999999975262,0.10300000000006548,0.10199999999986176,9.99999999996362,exact,stable,0.006936637619348673,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw1.csv,time_since_start_ms,False,s,20476,0,0.019,2047.519,2047.5,estimated,True,0,0,0,0,0.1,0.10000000000000142,0.0007956536388829012,0.08399999999983265,0.1150000000000091,0.10100000000011278,9.999999999999858,exact,stable,0.007956536388829013,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw10.csv,time_since_start_ms,False,s,652,0,13938.31,14003.41,65.10000000000036,estimated,True,0,0,0,0,0.10000000000000056,0.1000000000003638,0.000681103288533593,0.09699999999975262,0.10299999999915599,0.10199999999895226,9.99999999996362,exact,stable,0.006811032885335892,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw11.csv,time_since_start_ms,False,s,4909,0,14011.91,14502.710000000001,490.8000000000011,estimated,True,0,0,0,0,0.10000000000000023,0.1000000000003638,0.0007802576214755139,0.09100000000034925,0.10899999999855936,0.10199999999895226,9.99999999996362,exact,stable,0.007802576214755121,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw12.csv,time_since_start_ms,False,s,918,0,0.005,91.705,91.7,estimated,True,0,0,0,0,0.09999999999999999,0.10000000000000142,0.0006554860342617754,0.09699999999999998,0.10399999999999987,0.1010000000000062,9.999999999999858,exact,stable,0.0065548603426177545,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw13.csv,time_since_start_ms,False,s,284,0,0.41000000000000003,28.71,28.3,estimated,True,0,0,0,0,0.1,0.09999999999999964,0.0007280352571744978,0.09799999999999898,0.10200000000000031,0.10200000000000031,10.000000000000036,exact,stable,0.007280352571744977,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14a.csv,time_since_start_ms,False,s,3138,0,0.008,313.708,313.70000000000005,estimated,True,0,0,0,0,0.10000000000000002,0.09999999999999432,0.0007549644429828971,0.09499999999999886,0.10599999999999454,0.10199999999997544,10.000000000000568,exact,stable,0.00754964442982897,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14b.csv,time_since_start_ms,False,s,19588,0,314.007,2272.708,1958.701,estimated,True,0,0,0,0,0.10000005105427069,0.10000000000002274,0.000755064923163199,0.09100000000000819,0.10900000000003729,0.10199999999987767,9.999999999997726,exact,stable,0.007550645376705061,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14c.csv,time_since_start_ms,False,s,15826,0,2274.0080000000003,3856.5080000000003,1582.5,estimated,True,0,0,0,0,0.1,0.09999999999990905,0.0007551403623403351,0.08800000000019281,0.11200000000008004,0.10199999999986176,10.000000000009095,exact,stable,0.007551403623403351,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw15.csv,time_since_start_ms,False,s,1380,0,0.012,137.912,137.9,estimated,True,0,0,0,0,0.1,0.09999999999999998,0.0006211173818453857,0.09700000000000131,0.10200000000000387,0.1010000000000133,10.000000000000002,exact,stable,0.006211173818453857,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw16a.csv,time_since_start_ms,False,s,5879,0,0.01,587.809,587.799,estimated,True,0,0,0,0,0.09999982987410684,0.10000000000000142,0.0007164284965886288,0.09499999999997044,0.10500000000001819,0.10199999999997544,9.999999999999858,exact,stable,0.00716429715421081,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw16b.csv,time_since_start_ms,False,s,1126,0,602.409,714.91,112.50099999999998,estimated,True,0,0,0,0,0.10000088888888886,0.10000000000002274,0.0007099290174918904,0.09799999999995634,0.1029999999999518,0.10199999999997544,9.999999999997726,exact,stable,0.007099227070678278,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw17.csv,time_since_start_ms,False,s,329,0,721.109,753.91,32.80099999999993,estimated,True,0,0,0,0,0.10000304878048759,0.10000000000002274,0.0007428458610164141,0.09699999999997999,0.1029999999999518,0.10172999999998185,9.999999999997726,exact,stable,0.007428232139672094,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw2.csv,time_since_start_ms,False,s,52713,0,0.011,5271.21,5271.199,estimated,True,0,0,0,0,0.09999998102898772,0.09999999999990905,0.0007989953281039536,0.07699999999931606,0.12300000000050204,0.10199999999986176,10.000000000009095,exact,stable,0.007989954796814842,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw3.csv,time_since_start_ms,False,s,3861,0,5293.31,5679.311,386.0009999999993,estimated,True,0,0,0,0,0.10000025906735734,0.1000000000003638,0.0007423181274538567,0.09499999999934516,0.10500000000047294,0.10199999999986176,9.99999999996362,exact,stable,0.00742316204354883,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw4.csv,time_since_start_ms,False,s,126526,0,3.41,12655.91,12652.5,estimated,True,0,0,0,0,0.1,0.1000000000003638,0.0007813171132794281,0.07599999999911233,0.12399999999979627,0.10199999999986176,9.99999999996362,exact,stable,0.00781317113279428,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw5.csv,time_since_start_ms,False,s,1012,0,12673.309000000001,12774.41,101.10099999999875,estimated,True,0,0,0,0,0.10000098911968225,0.1000000000003638,0.000702545189743386,0.09799999999995634,0.10299999999915599,0.10199999999895226,9.99999999996362,exact,stable,0.007025382407993709,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw6.csv,time_since_start_ms,False,s,1281,0,12779.31,12907.31,128.0,estimated,True,0,0,0,0,0.1,0.1000000000003638,0.0006696547617443798,0.09699999999975262,0.10300000000097498,0.10199999999895226,9.99999999996362,exact,stable,0.006696547617443798,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw7.csv,time_since_start_ms,False,s,1602,0,13185.41,13345.509,160.09900000000016,estimated,True,0,0,0,0,0.09999937539038112,0.1000000000003638,0.0007126059430245801,0.09399999999914144,0.10599999999976717,0.10199999999895226,9.99999999996362,exact,stable,0.007126103940576466,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw8.csv,time_since_start_ms,False,s,1529,0,13365.41,13518.210000000001,152.8000000000011,estimated,True,0,0,0,0,0.10000000000000071,0.1000000000003638,0.0007423254814019402,0.09499999999934516,0.10499999999956344,0.10199999999895226,9.99999999996362,exact,stable,0.007423254814019349,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,time_since_start_ms,False,s,552,0,13716.809000000001,13771.91,55.10099999999875,estimated,True,0,0,0,0,0.1000018148820304,0.1000000000003638,0.0006934986984466288,0.09699999999975262,0.10299999999915599,0.10199999999895226,9.99999999996362,exact,stable,0.006934861124917899,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,time_since_start_ms,False,s,70285,0,0.048,6690.809,6690.761,estimated,False,3,1,0,3,0.09999850599735348,0.09999999999999432,0.0008752597553369889,0.0010000000002037268,0.11200000000008004,0.10199999999986176,10.000000000000568,exact,stable,0.008752728319362623,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,time_of_day_s,True,s,105995,0,29606.4,40205.8,10599.400000000001,estimated,False,0,1,1,0,0.10000094345853029,0.09999999999854481,0.00030718696599838126,0.0989999999947031,0.19999999999708962,0.10000000000582077,10.00000000014552,exact,stable,0.0030718406784408948,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,time_of_day_s,True,s,51790,0,32864.7,38043.6,5178.9000000000015,estimated,True,0,0,0,0,0.10000000000000003,0.09999999999854481,6.214357544524959e-06,0.0989999999947031,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,6.214357544524957e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,time_of_day_s,True,s,93900,0,39824.4,49214.3,9389.900000000001,estimated,True,0,0,0,0,0.10000000000000002,0.09999999999854481,6.526788075129246e-06,0.09900000000197906,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,6.526788075129245e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,time_of_day_s,True,s,24660,0,66114.2,68580.1,2465.9000000000087,estimated,True,0,0,0,0,0.10000000000000035,0.10000000000582077,7.1288811334174845e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.12888113341746e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3b.csv,time_of_day_s,True,s,6840,0,68580.2,69264.1,683.9000000000087,estimated,True,0,0,0,0,0.10000000000000128,0.10000000000582077,7.128692699604873e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.128692699604782e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3c.csv,time_of_day_s,True,s,37220,0,69264.2,72986.1,3721.9000000000087,estimated,True,0,0,0,0,0.10000000000000024,0.10000000000582077,7.3304839326782075e-06,0.09900000000197906,0.10099999999511056,0.10000000000582077,9.999999999417923,exact,stable,7.330483932678189e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S4.csv,time_of_day_s,True,s,97824,0,62172.8,71955.1,9782.300000000003,estimated,True,0,0,0,0,0.10000000000000003,0.09999999999854481,4.521624648311075e-06,0.09900000000197906,0.10099999999511056,0.10000000000582077,10.00000000014552,exact,stable,4.521624648311074e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-St1.csv,time_of_day_s,True,s,57213,0,35349.9,41071.1,5721.199999999997,estimated,True,0,0,0,0,0.09999999999999995,0.09999999999854481,2.910344892366041e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9103448923660424e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-St4.csv,time_of_day_s,True,s,13591,0,45917.6,47276.6,1359.0,estimated,False,0,1,1,0,0.10000735889322246,0.09999999999854481,0.0008578083521397576,0.09999999999854481,0.20000000000436557,0.10000000000582077,10.00000000014552,exact,stable,0.008577452315840447,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-St6.csv,time_of_day_s,True,s,51360,0,47933.7,53069.6,5135.9000000000015,estimated,True,0,0,0,0,0.10000000000000003,0.09999999999854481,2.910404295752082e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910404295752081e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-St7.csv,time_of_day_s,True,s,44427,0,63257.9,67767.6,4509.700000000004,estimated,False,0,450,450,0,0.10254911770056405,0.09999999999854481,0.056625002365497584,0.09900000000197906,5.100000000005821,0.10000000000582077,10.00000000014552,exact,irregular,0.5521744470863071,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfa01.csv,time_of_day_s,True,s,11535,0,33622.0,34775.4,1153.4000000000015,estimated,True,0,0,0,0,0.10000000000000013,0.09999999999854481,2.9104776654407343e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9104776654407307e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfa02.csv,time_of_day_s,True,s,67755,0,35829.9,42605.3,6775.4000000000015,estimated,True,0,0,0,0,0.10000000000000002,0.09999999999854481,5.43309786606368e-06,0.09900000000197906,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,5.433097866063679e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb01a.csv,time_of_day_s,True,s,17000,0,59124.2,60824.1,1699.9000000000015,estimated,True,0,0,0,0,0.10000000000000009,0.09999999999854481,1.0846841883136452e-05,0.09900000000197906,0.10099999999511056,0.10000000000582077,10.00000000014552,exact,stable,0.00010846841883136443,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb01b.csv,time_of_day_s,True,s,3880,0,60824.2,61212.1,387.90000000000146,estimated,True,0,0,0,0,0.10000000000000038,0.09999999999854481,2.9106643674398654e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910664367439854e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb01c.csv,time_of_day_s,True,s,6320,0,61212.2,61844.1,631.9000000000015,estimated,True,0,0,0,0,0.10000000000000023,0.09999999999854481,2.9105557476355455e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9105557476355386e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb01d.csv,time_of_day_s,True,s,10713,0,61844.2,62915.4,1071.2000000000044,estimated,True,0,0,0,0,0.10000000000000041,0.09999999999854481,2.910688656520115e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910688656520103e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02a.csv,time_of_day_s,True,s,35960,0,64933.4,68529.3,3595.9000000000015,estimated,True,0,0,0,0,0.10000000000000005,0.10000000000582077,7.457807862277386e-06,0.09900000001653098,0.10099999999511056,0.10000000000582077,9.999999999417923,exact,stable,7.457807862277382e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02b.csv,time_of_day_s,True,s,11000,0,68529.4,69629.3,1099.9000000000087,estimated,True,0,0,0,0,0.1000000000000008,0.10000000000582077,7.128791335510054e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.128791335509997e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02c.csv,time_of_day_s,True,s,640,0,69629.4,69693.3,63.90000000000873,estimated,True,0,0,0,0,0.10000000000001366,0.10000000000582077,7.126150667198494e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.126150667197521e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02d.csv,time_of_day_s,True,s,880,0,69693.4,69781.3,87.90000000000873,estimated,True,0,0,0,0,0.10000000000000993,0.10000000000582077,7.126918632588103e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.126918632587395e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02e.csv,time_of_day_s,True,s,980,0,69781.4,69879.3,97.90000000000873,estimated,True,0,0,0,0,0.10000000000000892,0.10000000000582077,7.127127137280755e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.12712713728012e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02f.csv,time_of_day_s,True,s,660,0,69879.4,69945.3,65.90000000000873,estimated,True,0,0,0,0,0.10000000000001324,0.10000000000582077,7.126236129627624e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.12623612962668e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02g.csv,time_of_day_s,True,s,27159,0,69945.4,72661.2,2715.800000000003,estimated,True,0,0,0,0,0.1000000000000001,0.10000000000582077,7.128931542175578e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.128931542175571e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta10.csv,time_of_day_s,True,s,1570,0,43303.2,43460.1,156.90000000000146,estimated,True,0,0,0,0,0.10000000000000092,0.09999999999854481,2.911078413071436e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.911078413071409e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta11.csv,time_of_day_s,True,s,589,0,43464.1,43522.9,58.80000000000291,estimated,True,0,0,0,0,0.10000000000000495,0.09999999999854481,2.9140887009589917e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9140887009588475e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta12.csv,time_of_day_s,True,s,690,0,43527.2,43596.1,68.90000000000146,estimated,True,0,0,0,0,0.10000000000000211,0.09999999999854481,2.9119658745244998e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.911965874524438e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta13.csv,time_of_day_s,True,s,473,0,43600.1,43647.3,47.200000000004366,estimated,True,0,0,0,0,0.10000000000000925,0.09999999999854481,2.91729696065017e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9172969606499006e-11,False,VERIFIED_FROM_FILE,
