source_file,stream,row_count,valid_timestamps,invalid_timestamps,duplicate_timestamp_rows,non_monotonic_rows,reordered,measured_rate_hz,segment_count,encoding,encoding_warning,repair_applied,satellites_consistent
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T7.csv,smartphone,101690,101690,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 215); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T8.csv,smartphone,48344,48344,0,4,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 215); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T9.csv,smartphone,79909,79909,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 215); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vfa01.csv,smartphone,11486,11486,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vfa02.csv,smartphone,67523,67523,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta10.csv,smartphone,1502,1502,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta11.csv,smartphone,510,510,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta12.csv,smartphone,610,610,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta13.csv,smartphone,404,404,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta14.csv,smartphone,2885,2885,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta15.csv,smartphone,833,833,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta16.csv,smartphone,11335,11335,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta17.csv,smartphone,4519,4519,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta19.csv,smartphone,292,292,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta1a.csv,smartphone,25676,25676,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta1b.csv,smartphone,954,954,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta2.csv,smartphone,10991,10991,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta20.csv,smartphone,3223,3223,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta21.csv,smartphone,2079,2079,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta22.csv,smartphone,1564,1564,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta23.csv,smartphone,1110,1110,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta24.csv,smartphone,1171,1171,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta25.csv,smartphone,646,646,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta26.csv,smartphone,1935,1935,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta27.csv,smartphone,2540,2540,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta28.csv,smartphone,4210,4210,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta29.csv,smartphone,23705,23705,0,5,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta3.csv,smartphone,645,645,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta30.csv,smartphone,17136,17136,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta4.csv,smartphone,1789,1789,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta5.csv,smartphone,307,307,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta6.csv,smartphone,1376,1376,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta7.csv,smartphone,840,840,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta8.csv,smartphone,3676,3676,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta9.csv,smartphone,156,156,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb1.csv,smartphone,32459,32459,0,6529,0,False,10.000009536752259,2,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb10.csv,smartphone,196,196,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb11.csv,smartphone,361,361,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb12.csv,smartphone,447,447,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb2.csv,smartphone,5712,5712,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb3.csv,smartphone,8240,8240,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb4.csv,smartphone,556,556,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb5.csv,smartphone,64388,64388,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb6.csv,smartphone,498,498,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb7.csv,smartphone,461,461,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb8.csv,smartphone,668,668,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb9.csv,smartphone,452,452,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw1.csv,smartphone,20476,20476,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw10.csv,smartphone,652,652,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw11.csv,smartphone,4909,4909,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw12.csv,smartphone,918,918,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw13.csv,smartphone,284,284,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14a.csv,smartphone,3138,3138,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14b.csv,smartphone,19588,19588,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14c.csv,smartphone,15826,15826,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw15.csv,smartphone,1380,1380,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw16a.csv,smartphone,5879,5879,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw16b.csv,smartphone,1126,1126,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw17.csv,smartphone,329,329,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw2.csv,smartphone,52713,52713,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw3.csv,smartphone,3861,3861,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw4.csv,smartphone,126526,126526,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw5.csv,smartphone,1012,1012,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw6.csv,smartphone,1281,1281,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw7.csv,smartphone,1602,1602,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw8.csv,smartphone,1529,1529,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,smartphone,552,552,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,smartphone,70285,70285,0,0,0,False,10.000009536752259,3,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,vehicle,105995,105995,0,2,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,vehicle,51790,51790,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,vehicle,93900,93900,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,vehicle,24660,24660,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3b.csv,vehicle,6840,6840,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3c.csv,vehicle,37220,37220,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S4.csv,vehicle,97824,97824,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-St1.csv,vehicle,57213,57213,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-St4.csv,vehicle,13591,13591,0,2,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-St6.csv,vehicle,51360,51360,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-St7.csv,vehicle,44427,44427,0,689,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfa01.csv,vehicle,11535,11535,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfa02.csv,vehicle,67755,67755,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb01a.csv,vehicle,17000,17000,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb01b.csv,vehicle,3880,3880,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb01c.csv,vehicle,6320,6320,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb01d.csv,vehicle,10713,10713,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02a.csv,vehicle,35960,35960,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02b.csv,vehicle,11000,11000,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02c.csv,vehicle,640,640,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02d.csv,vehicle,880,880,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02e.csv,vehicle,980,980,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02f.csv,vehicle,660,660,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02g.csv,vehicle,27159,27159,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta10.csv,vehicle,1570,1570,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta11.csv,vehicle,589,589,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta12.csv,vehicle,690,690,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta13.csv,vehicle,473,473,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta14.csv,vehicle,2893,2893,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta15.csv,vehicle,869,869,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta16.csv,vehicle,11361,11361,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta17.csv,vehicle,4594,4594,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta18.csv,vehicle,100,100,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta19.csv,vehicle,310,310,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta1a.csv,vehicle,25821,25821,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta1b.csv,vehicle,956,956,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta2.csv,vehicle,10995,10995,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta20.csv,vehicle,3223,3223,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta21.csv,vehicle,2088,2088,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta22.csv,vehicle,1572,1572,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta23.csv,vehicle,1119,1119,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta24.csv,vehicle,1184,1184,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta25.csv,vehicle,646,646,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta26.csv,vehicle,1947,1947,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta27.csv,vehicle,2853,2853,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta28.csv,vehicle,4219,4219,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta29.csv,vehicle,23737,23737,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta3.csv,vehicle,875,875,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta30.csv,vehicle,17179,17179,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta4.csv,vehicle,1809,1809,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta5.csv,vehicle,357,357,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta6.csv,vehicle,1393,1393,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta7.csv,vehicle,857,857,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta8.csv,vehicle,3697,3697,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta9.csv,vehicle,226,226,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb1.csv,vehicle,32459,32459,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb10.csv,vehicle,195,195,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb11.csv,vehicle,433,433,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb12.csv,vehicle,490,490,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb13.csv,vehicle,1245,1245,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb2.csv,vehicle,5712,5712,0,2,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb3.csv,vehicle,8289,8289,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb4.csv,vehicle,625,625,0,0,0,False,10.00000000014552,1,utf-8,,False,True
