pair_id,session_id,dataset_family,smartphone_file,vehicle_file,smartphone_segment,vehicle_segment,smartphone_start_s,smartphone_end_s,vehicle_start_s,vehicle_end_s,overlap_start_s,overlap_end_s,overlap_duration_s,clock_offset_s,estimated_offset_s,offset_method,offset_confidence,correlation,peak_margin,drift_detected,drift_estimate_s,drift_ppm,status,note
synchronized_uncategorized:VW5,VW5,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw5.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw5.csv,aad875202b39:000,0db45b1a102a:000,56796.903,56898.004,56794.1,56895.2,56794.1,56892.0005,97.90050000000338,2.8035000000018044,6.003500000002276,speed_cross_correlation,medium,0.7222489951594048,0.722657544295893,False,0.0010000000038417056,9.891196872816222,CONFIRMED_BY_SIGNAL,speed correlation 0.722 at offset 6.00s (peak margin 0.723)
synchronized_uncategorized:VW6,VW6,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw6.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw6.csv,39c4ae392225:000,bddfff4d6696:000,56902.904,57030.904,56904.2,57032.2,56904.2,57029.1,124.90000000000146,-1.2959999999948195,1.8040000000056509,speed_cross_correlation,medium,0.6505492884404621,0.6631246779007822,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.651 at offset 1.80s (peak margin 0.663)
synchronized_uncategorized:VW7,VW7,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw7.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw7.csv,ae588bfe13db:000,e42fa1303dce:000,57309.004,57469.103,57476.8,57636.9,57476.8005,57636.8995,160.09900000000198,-167.79650000000038,-167.79650000000038,clock_difference,low,0.36794860631069776,0.19591750732337654,False,-0.000999999996565748,-6.246096168430713,CLOCK_ONLY,signal alignment not confirmed (correlation 0.368 below 0.5 or peak not distinct); clock difference reported only
synchronized_uncategorized:VW8,VW8,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw8.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw8.csv,7f899dfeb1c3:000,89692d9e3e6a:000,57489.004,57641.804,57650.0,57802.8,57650.0,57798.5,148.5,-160.99600000000282,-156.69600000000477,speed_cross_correlation,medium,0.6887409938668247,0.6662343532325495,False,-7.275957614183426e-12,-4.761752365303198e-08,CONFIRMED_BY_SIGNAL,speed correlation 0.689 at offset -156.70s (peak margin 0.666)
synchronized_uncategorized:VW9,VW9,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw9.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw9.csv,751e3a387bd3:000,0e371904d8bc:000,57840.403,57895.504,57839.9,57895.1,57839.9495,57895.0505,55.10099999999511,0.45349999999962165,0.45349999999962165,clock_difference,none,,,False,-0.0989999999947031,-1793.4782607737015,UNRESOLVED,aligned overlap 55.1s is below the 60s minimum; alignment left UNRESOLVED
synchronized_uncategorized:Y1,Y1,synchronized_uncategorized,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Y1.csv,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Y1.csv,4e0f18c9aeea:000,382cb04c75e8:000,65565.703,72957.021,61959.9,69626.7,62097.641,69488.959,7391.317999999999,3468.0619999999944,3468.0619999999944,clock_difference,low,0.18145582504055616,0.09328745768688931,True,-275.48199999999633,-35931.80988156681,CLOCK_ONLY,signal alignment not confirmed (correlation 0.181 below 0.5 or peak not distinct); clock difference reported only
unsynchronized_uncategorized:M,M,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,71453d0af0d3:000,efd2d4ff28f3:000,33209.506,43809.129,29606.4,40205.8,29606.4,40204.81150000003,10598.411500000031,3603.217499999999,3604.3174999999706,speed_cross_correlation,high,0.9531807814512373,0.33717829329305904,False,0.22299999999813735,21.03892673152606,CONFIRMED_BY_SIGNAL,speed correlation 0.953 at offset 3604.32s (peak margin 0.337)
unsynchronized_uncategorized:S1,S1,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S1.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,b15d7dcaa47b:000,c36ee220cd88:000,36469.546,41644.045,32864.7,38043.6,32864.80050000003,38039.29950000002,5174.498999999996,3602.6455000000024,3604.745499999973,speed_cross_correlation,high,0.9286831826794689,0.46807963528448715,True,-4.401000000005297,-849.7943578762471,CONFIRMED_BY_SIGNAL,speed correlation 0.929 at offset 3604.75s (peak margin 0.468)
unsynchronized_uncategorized:S2,S2,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,5851902ce5d4:000,37ece1cc5054:000,43431.741,52820.349,39824.4,49214.3,39827.446000000025,49214.3,9386.853999999978,3606.6949999999997,3604.2949999999746,speed_cross_correlation,high,0.9611311741391203,0.3057196543662787,True,-1.2920000000012806,-137.5946495704193,CONFIRMED_BY_SIGNAL,speed correlation 0.961 at offset 3604.29s (peak margin 0.306)
unsynchronized_uncategorized:S3A,S3A,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3a.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,274a8da537e3:000,444577aa16f7:000,69711.494,72173.494,66114.2,68580.1,66114.2,68568.75000000004,2454.5500000000466,3595.3440000000046,3604.7439999999688,speed_cross_correlation,high,0.9671073425597722,0.27092261493338077,True,-3.900000000008731,-1581.572650962617,CONFIRMED_BY_SIGNAL,speed correlation 0.967 at offset 3604.74s (peak margin 0.271)
unsynchronized_uncategorized:S3B,S3B,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3b.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3b.csv,19e3c80523ef:000,5899a1aa7900:000,72183.493,72869.021,68580.2,69264.1,68580.2,69264.1,683.9000000000087,3604.1069999999963,3604.306999999969,speed_cross_correlation,high,0.8474345741127637,0.6702358642568628,True,1.6279999999824213,2380.464980234538,CONFIRMED_BY_SIGNAL,speed correlation 0.847 at offset 3604.31s (peak margin 0.670)
unsynchronized_uncategorized:S3C,S3C,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3c.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3c.csv,45a91123027b:000,b8761d5bd8d5:000,72868.521,76586.72,69264.2,72986.1,69264.2,72981.94950000003,3717.7495000000345,3602.470499999996,3604.7704999999664,speed_cross_correlation,high,0.9802277585219331,0.1543746847753794,True,-3.7010000000009313,-994.3845885168657,CONFIRMED_BY_SIGNAL,speed correlation 0.980 at offset 3604.77s (peak margin 0.154)
unsynchronized_uncategorized:S4,S4,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S4.csv,4a3b9065b673:000,7232747a441e:000,65775.111,75548.216,62172.8,71955.1,62172.8,71943.80250000003,9771.002500000031,3597.713499999998,3604.4134999999646,speed_cross_correlation,high,0.9740612137251341,0.22342254374227166,True,-9.195000000006985,-939.9629943885367,CONFIRMED_BY_SIGNAL,speed correlation 0.974 at offset 3604.41s (peak margin 0.223)
unsynchronized_uncategorized:VFA01,VFA01,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vfa01.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfa01.csv,c743ad854bd5:000,e690a419193d:000,33626.236,34774.736,33622.0,34775.4,33622.85,34771.35,1148.5,1.7859999999964202,3.3859999999968693,speed_cross_correlation,high,0.9781875411600788,0.2388054406343353,True,-4.900000000001455,-4248.309346281818,CONFIRMED_BY_SIGNAL,speed correlation 0.978 at offset 3.39s (peak margin 0.239)
unsynchronized_uncategorized:VFA02,VFA02,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vfa02.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfa02.csv,65348172ad4e:000,85b9631ca6a8:000,35837.649,42589.85,35829.9,42605.3,35833.8995,42586.1005,6752.201000000001,-3.8505000000041036,3.7494999999964307,speed_cross_correlation,high,0.9893786534179181,0.08549303132183206,True,-23.199000000000524,-3424.004486820043,CONFIRMED_BY_SIGNAL,speed correlation 0.989 at offset 3.75s (peak margin 0.085)
unsynchronized_uncategorized:VTA10,VTA10,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta10.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta10.csv,a5d4d99847a8:000,81eb8079360e:000,43310.393,43460.493,43303.2,43460.1,43305.2,43455.3,150.10000000000582,3.7930000000014843,5.1930000000019305,speed_cross_correlation,high,0.9629701720785704,0.576460163875917,True,-6.799999999995634,-43339.70681960211,CONFIRMED_BY_SIGNAL,speed correlation 0.963 at offset 5.19s (peak margin 0.576)
unsynchronized_uncategorized:VTA11,VTA11,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta11.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta11.csv,82e456eb6e00:000,8dd0b5b44dfa:000,43472.393,43523.293,43464.1,43522.9,43468.05,43518.95,50.89999999999418,4.342999999997119,4.342999999997119,clock_difference,none,,,True,-7.900000000001455,-134353.74149661674,UNRESOLVED,aligned overlap 50.9s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:VTA12,VTA12,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta12.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta12.csv,9809c567bbe8:000,c28da9ae3d56:000,43535.393,43596.293,43527.2,43596.1,43527.2,43587.9,60.700000000004366,4.1929999999993015,8.392999999999788,speed_cross_correlation,high,0.9174371176738815,0.40896099850815626,True,-8.0,-116110.30478954762,CONFIRMED_BY_SIGNAL,speed correlation 0.917 at offset 8.39s (peak margin 0.409)
unsynchronized_uncategorized:VTA13,VTA13,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta13.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta13.csv,04b0ee07c4e4:000,9ca7b7b297bd:000,43607.292,43647.593,43600.1,43647.3,43603.5495,43643.8505,40.300999999999476,3.742500000000291,3.742500000000291,clock_difference,none,,,True,-6.899000000004889,-146165.25423737822,UNRESOLVED,aligned overlap 40.3s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:VTA14,VTA14,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta14.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta14.csv,413a1f581614:000,9bf8deb2cafd:000,43652.493,43940.893,43651.1,43940.3,43651.1,43935.7,284.59999999999854,0.9929999999985739,5.19299999999906,speed_cross_correlation,high,0.9466470702336142,0.36546486909134557,False,-0.8000000000101863,-2766.2517289425114,CONFIRMED_BY_SIGNAL,speed correlation 0.947 at offset 5.19s (peak margin 0.365)
unsynchronized_uncategorized:VTA15,VTA15,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta15.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta15.csv,7d5d51193b78:000,f4dae80b413a:000,43951.793,44034.993,43945.3,44032.1,43948.7,44031.9,83.20000000000437,4.6929999999993015,3.092999999999705,speed_cross_correlation,high,0.9019314266001344,0.9108101665718851,True,-3.599999999991269,-41474.654377781684,CONFIRMED_BY_SIGNAL,speed correlation 0.902 at offset 3.09s (peak margin 0.911)
unsynchronized_uncategorized:VTA16,VTA16,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta16.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta16.csv,62fb3e3d9457:000,9b7b865bc44b:000,44040.693,45174.093,44036.4,45172.4,44036.4,45169.1,1132.699999999997,2.992999999998574,4.992999999999029,speed_cross_correlation,high,0.9701777514621294,0.2148017724684007,True,-2.599999999998545,-2288.732394364916,CONFIRMED_BY_SIGNAL,speed correlation 0.970 at offset 4.99s (peak margin 0.215)
unsynchronized_uncategorized:VTA17,VTA17,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta17.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta17.csv,cfabd101e8e0:000,b7937e94b73e:000,45185.392,45638.378,45177.5,45636.8,45180.857,45633.843,452.98599999999715,4.734999999996944,4.534999999997368,speed_cross_correlation,high,0.8894598443536729,0.8537215251686906,True,-6.314000000005763,-13747.00631396848,CONFIRMED_BY_SIGNAL,speed correlation 0.889 at offset 4.53s (peak margin 0.854)
unsynchronized_uncategorized:VTA19,VTA19,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta19.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta19.csv,052bc3dacd0c:000,579c090d5f55:000,45657.377,45686.478,45655.2,45686.1,45656.0995,45685.2005,29.101000000002387,1.2775000000037835,1.2775000000037835,clock_difference,none,,,True,-1.7989999999990687,-58220.064724886215,UNRESOLVED,aligned overlap 29.1s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:VTA1A,VTA1A,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta1a.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta1a.csv,25e382fbbc34:000,10e9b3604d90:000,38507.363,41074.862,38506.6,41088.6,38506.6,41074.0495,2567.4495000000024,-6.487499999999272,0.8125000000012577,speed_cross_correlation,high,0.9971668734004648,0.3460321141362932,True,-14.500999999996566,-5616.189000773263,CONFIRMED_BY_SIGNAL,speed correlation 0.997 at offset 0.81s (peak margin 0.346)
unsynchronized_uncategorized:VTA1B,VTA1B,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta1b.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta1b.csv,b98958cc351e:000,c2310873c85b:000,41089.463,41184.763,41088.7,41184.2,41088.799999999996,41184.09999999999,95.29999999999563,0.6630000000041036,0.66300000000453,speed_cross_correlation,high,0.9943352981100714,0.6127703837175587,False,-0.20000000000436557,-2094.240837742048,CONFIRMED_BY_SIGNAL,speed correlation 0.994 at offset 0.66s (peak margin 0.613)
unsynchronized_uncategorized:VTA2,VTA2,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta2.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta2.csv,7bd4640e4db3:000,880d9b6b5202:000,41191.265,42290.263,41190.0,42289.4,41190.501000000004,42289.4,1098.8989999999976,1.0639999999984866,0.7639999999989087,speed_cross_correlation,high,0.9963337105864878,0.42091969228860726,False,-0.40200000000186265,-365.6539930888322,CONFIRMED_BY_SIGNAL,speed correlation 0.996 at offset 0.76s (peak margin 0.421)
unsynchronized_uncategorized:VTA20,VTA20,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta20.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta20.csv,4e255b689bb1:000,533c9bef17f0:000,45741.722,46063.922,45715.0,46037.2,45736.5,46037.2,300.6999999999971,26.72200000000157,5.222000000001579,speed_cross_correlation,high,0.9682816085710769,0.409825394547093,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.968 at offset 5.22s (peak margin 0.410)
unsynchronized_uncategorized:VTA21,VTA21,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta21.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta21.csv,fa378298fb40:000,735e5337c6f4:000,46052.022,46259.822,46042.9,46251.6,46049.049999999996,46251.6,202.5500000000029,8.671999999998661,2.9719999999990065,speed_cross_correlation,high,0.8994542460733261,0.7731476647665734,False,-0.8999999999941792,-4312.410158093875,CONFIRMED_BY_SIGNAL,speed correlation 0.899 at offset 2.97s (peak margin 0.773)
unsynchronized_uncategorized:VTA22,VTA22,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta22.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta22.csv,e07de2f95c2b:000,b0d92ef84541:000,46260.822,46417.123,46256.3,46413.4,46257.2995,46413.4,156.10050000000047,4.122499999997672,3.5224999999980895,speed_cross_correlation,high,0.8319029534752492,0.5833700345921484,False,-0.7989999999990687,-5085.932527046952,CONFIRMED_BY_SIGNAL,speed correlation 0.832 at offset 3.52s (peak margin 0.583)
unsynchronized_uncategorized:VTA23,VTA23,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta23.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta23.csv,b898b14918ea:000,611eaccab9de:000,46420.023,46530.923,46418.3,46530.1,46418.35,46529.25,110.90000000000146,1.2730000000010477,1.6730000000014797,speed_cross_correlation,high,0.8937548770106617,1.0580373387138813,False,-0.8999999999941792,-8050.089445386533,CONFIRMED_BY_SIGNAL,speed correlation 0.894 at offset 1.67s (peak margin 1.058)
unsynchronized_uncategorized:VTA24,VTA24,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta24.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta24.csv,02929be6c896:000,d48c89250454:000,46535.922,46652.923,46534.6,46652.9,46534.6,46649.6505,115.05050000000483,0.6725000000005821,3.2725000000010454,speed_cross_correlation,high,0.9418562287290605,0.8033848504249288,True,-1.2989999999990687,-10980.557903626684,CONFIRMED_BY_SIGNAL,speed correlation 0.942 at offset 3.27s (peak margin 0.803)
unsynchronized_uncategorized:VTA25,VTA25,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta25.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta25.csv,ee2c003b48da:000,f2f35847820a:000,46656.324,46720.822,46657.6,46722.1,46657.6,46714.699,57.09900000000198,-1.2769999999982247,6.123000000002307,speed_cross_correlation,none,0.9126912499702963,1.0470060044260854,False,-0.0020000000004074536,-31.007751944301607,UNRESOLVED,aligned overlap 57.1s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:VTA26,VTA26,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta26.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta26.csv,ef9cf5419e1f:000,19fd1dd70b39:000,46728.922,46922.322,46726.5,46921.1,46726.799999999996,46920.2,193.40000000000146,1.8220000000001164,2.122000000000547,speed_cross_correlation,high,0.9626502920780142,0.37678584452309793,True,-1.1999999999970896,-6166.495375113559,CONFIRMED_BY_SIGNAL,speed correlation 0.963 at offset 2.12s (peak margin 0.377)
unsynchronized_uncategorized:VTA27,VTA27,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta27.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta27.csv,159116d1f4d5:000,8c60748d3366:000,46929.622,47183.522,46925.6,47210.8,46925.6,47179.049999999996,253.4499999999971,-11.628000000000611,4.472000000000044,speed_cross_correlation,high,0.9756819581775203,0.16835899945240596,True,-31.300000000010186,-109747.54558208172,CONFIRMED_BY_SIGNAL,speed correlation 0.976 at offset 4.47s (peak margin 0.168)
unsynchronized_uncategorized:VTA28,VTA28,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta28.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta28.csv,ade9b3d779ac:000,5aa02baf4555:000,47214.922,47635.822,47215.5,47637.3,47215.5,47631.75,416.25,-1.0280000000020664,4.071999999998432,speed_cross_correlation,high,0.9089689711504102,0.6838835809438015,False,-0.9000000000014552,-2133.7126600318848,CONFIRMED_BY_SIGNAL,speed correlation 0.909 at offset 4.07s (peak margin 0.684)
unsynchronized_uncategorized:VTA29,VTA29,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta29.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta29.csv,fdb0c5fe8db0:000,91831cc8ad9f:000,48440.808,50810.586,48443.1,50816.7,48443.1,50807.389,2364.2890000000043,-4.202999999997701,3.1970000000028307,speed_cross_correlation,high,0.9619386768173197,0.30653177012051347,True,-3.8219999999928405,-1610.2123356896034,CONFIRMED_BY_SIGNAL,speed correlation 0.962 at offset 3.20s (peak margin 0.307)
unsynchronized_uncategorized:VTA3,VTA3,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta3.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta3.csv,3b82987cb99d:000,d818af3087a2:000,42353.893,42418.293,42351.1,42438.5,42351.1,42413.7,62.599999999998545,-8.707000000002154,4.592999999998462,speed_cross_correlation,high,0.9290721620890152,0.895541644292712,True,-23.0,-263157.8947368377,CONFIRMED_BY_SIGNAL,speed correlation 0.929 at offset 4.59s (peak margin 0.896)
unsynchronized_uncategorized:VTA30,VTA30,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta30.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta30.csv,28161336944b:000,452eb811579e:000,50823.886,52537.386,50821.6,52539.4,50821.6,52533.75,1712.1500000000015,0.13599999999860302,3.635999999999079,speed_cross_correlation,high,0.9717836396598322,0.2398226227680078,True,-4.30000000000291,-2503.2017697071274,CONFIRMED_BY_SIGNAL,speed correlation 0.972 at offset 3.64s (peak margin 0.240)
unsynchronized_uncategorized:VTA4,VTA4,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta4.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta4.csv,f37db4374cc0:000,451d71e48094:000,42447.394,42626.193,42443.3,42624.1,42443.3,42619.0995,175.7994999999937,3.0934999999990396,7.093499999999523,speed_cross_correlation,high,0.8594482705031035,0.821352929008688,True,-2.0009999999965657,-11067.477876087467,CONFIRMED_BY_SIGNAL,speed correlation 0.859 at offset 7.09s (peak margin 0.821)
unsynchronized_uncategorized:VTA5,VTA5,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta5.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta5.csv,7aff2d8777e0:000,006c4dbcebbb:000,42634.393,42664.993,42628.7,42664.3,42631.2,42661.8,30.60000000000582,3.1929999999993015,3.1929999999993015,clock_difference,none,,,True,-5.0,-140449.43820222424,UNRESOLVED,aligned overlap 30.6s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:VTA6,VTA6,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta6.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta6.csv,5d09dd027359:000,f3740003df90:000,42671.993,42809.493,42668.1,42807.3,42668.1,42805.45,137.34999999999854,3.0430000000014843,4.043000000001925,speed_cross_correlation,high,0.9564260350104673,0.5075029164156752,True,-1.7000000000043656,-12212.643678191898,CONFIRMED_BY_SIGNAL,speed correlation 0.956 at offset 4.04s (peak margin 0.508)
unsynchronized_uncategorized:VTA7,VTA7,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta7.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta7.csv,ac7c45d5dfb9:000,215ce5897fe2:000,42815.293,42899.193,42812.1,42897.7,42812.1,42895.15,83.05000000000291,2.3430000000007567,4.043000000001207,speed_cross_correlation,high,0.9606118392474612,1.177461361339268,True,-1.6999999999970896,-19859.813084078487,CONFIRMED_BY_SIGNAL,speed correlation 0.961 at offset 4.04s (peak margin 1.177)
unsynchronized_uncategorized:VTA8,VTA8,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta8.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta8.csv,9879c75d65da:000,a60313a99b19:000,42905.293,43272.793,42902.0,43271.6,42902.0,43267.75,365.75,2.242999999998574,5.04299999999904,speed_cross_correlation,high,0.97727634919131,0.1890872147099143,True,-2.099999999998545,-5681.818181814267,CONFIRMED_BY_SIGNAL,speed correlation 0.977 at offset 5.04s (peak margin 0.189)
