relative_path,session_id,stream,schema_valid,row_count,timestamp_quality,missingness_score,sampling_quality,gnss_availability,sampling_class,measured_rate_hz,range_finding_count,parse_error,notes,quality_score,score_formula
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw9.csv,VW9,vehicle,True,553,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Y1.csv,Y1,vehicle,True,70285,1.0,1.0,0.1,1.0,severely_irregular,10.0,0,,[],0.775,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/M (Driver B)/V-M.csv,M,vehicle,True,105995,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S1/V-S1.csv,S1,vehicle,True,51790,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S2/V-S2.csv,S2,vehicle,True,93900,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3a/V-S3a.csv,S3A,vehicle,True,24660,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3b/V-S3b.csv,S3B,vehicle,True,6840,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3c/V-S3c.csv,S3C,vehicle,True,37220,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S4/V-S4.csv,S4,vehicle,True,97824,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St1/V-St1.csv,ST1,vehicle,True,57213,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St4/V-St4.csv,ST4,vehicle,True,13591,0.9999,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St6/V-St6.csv,ST6,vehicle,True,51360,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St7/V-St7.csv,ST7,vehicle,True,44427,0.9797,1.0,0.4,1.0,irregular,10.0,0,,[],0.8449,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa01/V-Vfa01.csv,VFA01,vehicle,True,11535,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa02/V-Vfa02.csv,VFA02,vehicle,True,67755,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01a/V-Vfb01a.csv,VFB01A,vehicle,True,17000,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01b/V-Vfb01b.csv,VFB01B,vehicle,True,3880,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01c/V-Vfb01c.csv,VFB01C,vehicle,True,6320,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01d/V-Vfb01d.csv,VFB01D,vehicle,True,10713,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02a/V-Vfb02a.csv,VFB02A,vehicle,True,35960,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,VFB02B,vehicle,True,11000,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,VFB02C,vehicle,True,640,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,VFB02D,vehicle,True,880,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,VFB02E,vehicle,True,980,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,VFB02F,vehicle,True,660,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,VFB02G,vehicle,True,27159,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta01a/V-Vta1a.csv,VTA1A,vehicle,True,25821,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta01b/V-Vta1b.csv,VTA1B,vehicle,True,956,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta02/V-Vta2.csv,VTA2,vehicle,True,10995,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta03/V-Vta3.csv,VTA3,vehicle,True,875,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta04/V-Vta4.csv,VTA4,vehicle,True,1809,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta05/V-Vta5.csv,VTA5,vehicle,True,357,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta06/V-Vta6.csv,VTA6,vehicle,True,1393,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta07/V-Vta7.csv,VTA7,vehicle,True,857,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta08/V-Vta8.csv,VTA8,vehicle,True,3697,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta09/V-Vta9.csv,VTA9,vehicle,True,226,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta10/V-Vta10.csv,VTA10,vehicle,True,1570,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta11/V-Vta11.csv,VTA11,vehicle,True,589,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta12/V-Vta12.csv,VTA12,vehicle,True,690,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta13/V-Vta13.csv,VTA13,vehicle,True,473,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta14/V-Vta14.csv,VTA14,vehicle,True,2893,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta15/V-Vta15.csv,VTA15,vehicle,True,869,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta16/V-Vta16.csv,VTA16,vehicle,True,11361,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta17/V-Vta17.csv,VTA17,vehicle,True,4594,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta19/V-Vta19.csv,VTA19,vehicle,True,310,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta20/V-Vta20.csv,VTA20,vehicle,True,3223,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta21/V-Vta21.csv,VTA21,vehicle,True,2088,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta22/V-Vta22.csv,VTA22,vehicle,True,1572,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta23/V-Vta23.csv,VTA23,vehicle,True,1119,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta24/V-Vta24.csv,VTA24,vehicle,True,1184,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta25/V-Vta25.csv,VTA25,vehicle,True,646,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta26/V-Vta26.csv,VTA26,vehicle,True,1947,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta27/V-Vta27.csv,VTA27,vehicle,True,2853,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta28/V-Vta28.csv,VTA28,vehicle,True,4219,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta29/V-Vta29.csv,VTA29,vehicle,True,23737,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta30/V-Vta30.csv,VTA30,vehicle,True,17179,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb01/V-Vtb1.csv,VTB1,vehicle,True,32459,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb02/V-Vtb2.csv,VTB2,vehicle,True,5712,0.9996,1.0,1.0,1.0,stable,10.0,0,,[],0.9999,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb03/V-Vtb3.csv,VTB3,vehicle,True,8289,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb04/V-Vtb4.csv,VTB4,vehicle,True,625,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb05/V-Vtb5.csv,VTB5,vehicle,True,64610,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb06/V-Vtb6.csv,VTB6,vehicle,True,508,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb07/V-Vtb7.csv,VTB7,vehicle,True,461,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb08/V-Vtb8.csv,VTB8,vehicle,True,699,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb09/V-Vtb9.csv,VTB9,vehicle,True,457,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb10/V-Vtb10.csv,VTB10,vehicle,True,195,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb11/V-Vtb11.csv,VTB11,vehicle,True,433,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb12/V-Vtb12.csv,VTB12,vehicle,True,490,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb13/V-Vtb13.csv,VTB13,vehicle,True,1245,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw01/V-Vw1.csv,VW1,vehicle,True,20475,1.0,1.0,1.0,1.0,stable,10.0,2,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw02/V-Vw2.csv,VW2,vehicle,True,52712,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw03/V-Vw3.csv,VW3,vehicle,True,3941,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw04/V-Vw4.csv,VW4,vehicle,True,126573,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw05/V-Vw5.csv,VW5,vehicle,True,1050,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw06/V-Vw6.csv,VW6,vehicle,True,1288,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw07/V-Vw7.csv,VW7,vehicle,True,1689,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw08/V-Vw8.csv,VW8,vehicle,True,1599,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw09/V-Vw9.csv,VW9,vehicle,True,601,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw10/V-Vw10.csv,VW10,vehicle,True,670,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw11/V-Vw10.csv,VW10,vehicle,True,670,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw12/V-Vw12.csv,VW12,vehicle,True,1069,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw13/V-Vw13.csv,VW13,vehicle,True,297,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14a/V-Vw14a.csv,VW14A,vehicle,True,3140,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14b/V-Vw14b.csv,VW14B,vehicle,True,19600,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14c/V-Vw14c.csv,VW14C,vehicle,True,15857,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw15/V-Vw15.csv,VW15,vehicle,True,1391,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw16a/V-Vw16a.csv,VW16A,vehicle,True,6000,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
