session_id,dataset_family,smartphone_file,vehicle_file,smartphone_rows,vehicle_rows,row_counts_match,smartphone_start_s,smartphone_end_s,vehicle_start_s,vehicle_end_s,raw_overlap_s,offset_start_s,offset_end_s,mean_offset_s,drift_s,drift_ppm,whole_hour_offset,residual_offset_s,aligned_overlap_s,interpretation,evidence,note
VTA20,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta20.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta20.csv,3223,3223,True,45741.722,46063.922,45715.0,46037.2,295.4779999999955,26.72200000000157,26.72200000000157,26.72200000000157,0.0,0.0,0,26.72200000000157,322.1999999999971,constant_offset,INFERRED,"stable offset 26.722s, drift +0.0000s"
VTA21,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta21.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta21.csv,2079,2088,False,46052.022,46259.822,46042.9,46251.6,199.57800000000134,9.12199999999575,8.222000000001572,8.671999999998661,-0.8999999999941792,-4312.410158093875,0,8.671999999998661,207.8000000000029,variable_offset_possible_drift,INFERRED,offset moved -0.9000s over 208.7s (-4312.4 ppm)
VTA22,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta22.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta22.csv,1564,1572,False,46260.822,46417.123,46256.3,46413.4,152.57800000000134,4.521999999997206,3.7229999999981374,4.122499999997672,-0.7989999999990687,-5085.932527046952,0,4.122499999997672,156.30099999999948,variable_offset_possible_drift,INFERRED,offset moved -0.7990s over 157.1s (-5085.9 ppm)
VTA23,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta23.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta23.csv,1110,1119,False,46420.023,46530.923,46418.3,46530.1,110.0769999999975,1.7229999999981374,0.8230000000039581,1.2730000000010477,-0.8999999999941792,-8050.089445386533,0,1.2730000000010477,110.90000000000146,variable_offset_possible_drift,INFERRED,offset moved -0.9000s over 111.8s (-8050.1 ppm)
VTA24,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta24.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta24.csv,1171,1184,False,46535.922,46652.923,46534.6,46652.9,116.9780000000028,1.3220000000001164,0.023000000001047738,0.6725000000005821,-1.2989999999990687,-10980.557903626684,0,0.6725000000005821,117.00100000000384,variable_offset_possible_drift,INFERRED,offset moved -1.2990s over 118.3s (-10980.6 ppm)
VTA25,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta25.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta25.csv,646,646,True,46656.324,46720.822,46657.6,46722.1,63.22200000000157,-1.275999999998021,-1.2779999999984284,-1.2769999999982247,-0.0020000000004074536,-31.007751944301607,0,-1.2769999999982247,64.49800000000687,constant_offset,INFERRED,"stable offset -1.277s, drift -0.0020s"
VTA26,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta26.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta26.csv,1935,1947,False,46728.922,46922.322,46726.5,46921.1,192.17799999999988,2.4219999999986612,1.2220000000015716,1.8220000000001164,-1.1999999999970896,-6166.495375113559,0,1.8220000000001164,193.40000000000146,variable_offset_possible_drift,INFERRED,offset moved -1.2000s over 194.6s (-6166.5 ppm)
VTA27,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta27.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta27.csv,2540,2853,False,46929.622,47183.522,46925.6,47210.8,253.89999999999418,4.022000000004482,-27.278000000005704,-11.628000000000611,-31.300000000010186,-109747.54558208172,0,-11.628000000000611,253.89999999999418,variable_offset_possible_drift,INFERRED,offset moved -31.3000s over 285.2s (-109747.5 ppm)
VTA28,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta28.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta28.csv,4210,4219,False,47214.922,47635.822,47215.5,47637.3,420.3220000000001,-0.5780000000013388,-1.478000000002794,-1.0280000000020664,-0.9000000000014552,-2133.7126600318848,0,-1.0280000000020664,420.90000000000873,variable_offset_possible_drift,INFERRED,offset moved -0.9000s over 421.8s (-2133.7 ppm)
VTA29,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta29.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta29.csv,23705,23737,False,48440.808,50810.586,48443.1,50816.7,2367.4860000000044,-2.2920000000012806,-6.113999999994121,-4.202999999997701,-3.8219999999928405,-1610.2123356896034,0,-4.202999999997701,2369.7780000000057,variable_offset_possible_drift,INFERRED,offset moved -3.8220s over 2373.6s (-1610.2 ppm)
VTA3,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta3.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta3.csv,645,875,False,42353.893,42418.293,42351.1,42438.5,64.40000000000146,2.7929999999978463,-20.207000000002154,-8.707000000002154,-23.0,-263157.8947368377,0,-8.707000000002154,64.40000000000146,variable_offset_possible_drift,INFERRED,offset moved -23.0000s over 87.4s (-263157.9 ppm)
VTA30,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta30.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta30.csv,17136,17179,False,50823.886,52537.386,50821.6,52539.4,1713.5,2.286000000000058,-2.014000000002852,0.13599999999860302,-4.30000000000291,-2503.2017697071274,0,0.13599999999860302,1713.5,variable_offset_possible_drift,INFERRED,offset moved -4.3000s over 1717.8s (-2503.2 ppm)
VTA4,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta4.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta4.csv,1789,1809,False,42447.394,42626.193,42443.3,42624.1,176.7059999999983,4.0939999999973224,2.0930000000007567,3.0934999999990396,-2.0009999999965657,-11067.477876087467,0,3.0934999999990396,178.79899999999907,variable_offset_possible_drift,INFERRED,offset moved -2.0010s over 180.8s (-11067.5 ppm)
VTA5,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta5.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta5.csv,307,357,False,42634.393,42664.993,42628.7,42664.3,29.90700000000652,5.6929999999993015,0.6929999999993015,3.1929999999993015,-5.0,-140449.43820222424,0,3.1929999999993015,30.60000000000582,variable_offset_possible_drift,INFERRED,offset moved -5.0000s over 35.6s (-140449.4 ppm)
VTA6,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta6.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta6.csv,1376,1393,False,42671.993,42809.493,42668.1,42807.3,135.3070000000007,3.893000000003667,2.1929999999993015,3.0430000000014843,-1.7000000000043656,-12212.643678191898,0,3.0430000000014843,137.5,variable_offset_possible_drift,INFERRED,offset moved -1.7000s over 139.2s (-12212.6 ppm)
VTA7,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta7.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta7.csv,840,857,False,42815.293,42899.193,42812.1,42897.7,82.40699999999924,3.1929999999993015,1.493000000002212,2.3430000000007567,-1.6999999999970896,-19859.813084078487,0,2.3430000000007567,83.90000000000146,variable_offset_possible_drift,INFERRED,offset moved -1.7000s over 85.6s (-19859.8 ppm)
VTA8,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta8.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta8.csv,3676,3697,False,42905.293,43272.793,42902.0,43271.6,366.3070000000007,3.2929999999978463,1.1929999999993015,2.242999999998574,-2.099999999998545,-5681.818181814267,0,2.242999999998574,367.5,variable_offset_possible_drift,INFERRED,offset moved -2.1000s over 369.6s (-5681.8 ppm)
VTA9,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta9.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta9.csv,156,226,False,43283.394,43298.892,43276.2,43298.7,15.305999999996857,7.194000000003143,0.19200000000273576,3.6930000000029395,-7.0020000000004075,-311200.0000000181,0,3.6930000000029395,15.497999999992317,variable_offset_possible_drift,INFERRED,offset moved -7.0020s over 22.5s (-311200.0 ppm)
VTB1,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb1.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb1.csv,32459,32459,True,53857.146,57102.945,53857.8,57103.6,3245.144999999997,-0.6540000000022701,-0.6549999999988358,-0.654500000000553,-0.000999999996565748,-0.30809045429963317,0,-0.654500000000553,3245.798999999999,constant_offset,INFERRED,"stable offset -0.655s, drift -0.0010s"
VTB10,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb10.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb10.csv,196,195,False,66157.375,66176.875,66156.9,66176.3,18.92500000000291,0.47500000000582077,0.5749999999970896,0.5250000000014552,0.09999999999126885,5154.639174805353,0,0.5250000000014552,19.40000000000873,variable_offset_possible_drift,INFERRED,offset moved +0.1000s over 19.4s (+5154.6 ppm)
VTB11,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb11.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb11.csv,361,433,False,66186.376,66222.376,66180.9,66224.1,36.0,5.4760000000096625,-1.724000000001979,1.8760000000038417,-7.2000000000116415,-166666.66666689122,0,1.8760000000038417,36.0,variable_offset_possible_drift,INFERRED,offset moved -7.2000s over 43.2s (-166666.7 ppm)
VTB12,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb12.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb12.csv,447,490,False,66231.475,66276.076,66228.9,66277.8,44.60099999999511,2.5750000000116415,-1.724000000001979,0.42550000000483124,-4.299000000013621,-87914.1104297107,0,0.42550000000483124,44.60099999999511,variable_offset_possible_drift,INFERRED,offset moved -4.2990s over 48.9s (-87914.1 ppm)
VTB2,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb2.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb2.csv,5712,5712,True,57980.476,58551.576,57981.4,58552.5,570.1759999999995,-0.9239999999990687,-0.9239999999990687,-0.9239999999990687,0.0,0.0,0,-0.9239999999990687,571.0999999999985,constant_offset,INFERRED,"stable offset -0.924s, drift +0.0000s"
VTB3,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb3.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb3.csv,8240,8289,False,58561.676,59385.576,58558.3,59387.1,823.9000000000015,3.3759999999965657,-1.5239999999976135,0.9259999999994761,-4.899999999994179,-5912.16216215517,0,0.9259999999994761,823.9000000000015,variable_offset_possible_drift,INFERRED,offset moved -4.9000s over 828.8s (-5912.2 ppm)
VTB4,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb4.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb4.csv,556,625,False,59398.376,59453.876,59392.0,59454.4,55.5,6.375999999996566,-0.5240000000048894,2.925999999995838,-6.900000000001455,-110576.92307694381,0,2.925999999995838,55.5,variable_offset_possible_drift,INFERRED,offset moved -6.9000s over 62.4s (-110576.9 ppm)
VTB5,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb5.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb5.csv,64388,64610,False,59453.075,65891.776,59459.3,65920.2,6432.475999999995,-6.225000000005821,-28.42399999999907,-17.324500000002445,-22.198999999993248,-3435.8990233548375,0,-17.324500000002445,6438.701000000001,variable_offset_possible_drift,INFERRED,offset moved -22.1990s over 6460.9s (-3435.9 ppm)
VTB6,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb6.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb6.csv,498,508,False,65925.376,65975.076,65926.0,65976.7,49.07600000000093,-0.6239999999961583,-1.6239999999961583,-1.1239999999961583,-1.0,-19723.865877713164,0,-1.1239999999961583,49.69999999999709,variable_offset_possible_drift,INFERRED,offset moved -1.0000s over 50.7s (-19723.9 ppm)
VTB7,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb7.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb7.csv,461,461,True,65979.375,66025.376,65981.2,66027.2,44.17600000000675,-1.8249999999970896,-1.823999999993248,-1.8244999999951688,0.0010000000038417056,21.739130518297948,0,-1.8244999999951688,46.0,constant_offset,INFERRED,"stable offset -1.824s, drift +0.0010s"
VTB8,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb8.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb8.csv,668,699,False,66033.376,66100.076,66032.0,66101.8,66.69999999999709,1.3760000000038417,-1.724000000001979,-0.17399999999906868,-3.1000000000058208,-44412.607449938274,0,-0.17399999999906868,66.69999999999709,variable_offset_possible_drift,INFERRED,offset moved -3.1000s over 69.8s (-44412.6 ppm)
VTB9,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb9.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb9.csv,452,457,False,66105.377,66150.476,66106.6,66152.2,43.87599999998929,-1.2230000000126893,-1.724000000001979,-1.4735000000073342,-0.5009999999892898,-10986.842105030388,0,-1.4735000000073342,45.09900000000198,variable_offset_possible_drift,INFERRED,offset moved -0.5010s over 45.6s (-10986.8 ppm)
VW1,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw1.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw1.csv,20476,20475,False,34675.816,36723.316,34575.4,36622.8,1946.984000000004,100.41599999999744,100.51599999999598,100.46599999999671,0.09999999999854481,48.84243430621507,0,100.46599999999671,2047.4000000000015,variable_offset_possible_drift,INFERRED,offset moved +0.1000s over 2047.4s (+48.8 ppm)
VW10,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw10.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw10.csv,652,670,False,58061.904,58127.004,58060.7,58127.6,65.09999999999854,1.2040000000051805,-0.5959999999977299,0.3040000000037253,-1.8000000000029104,-26905.829596455475,0,0.3040000000037253,65.09999999999854,variable_offset_possible_drift,INFERRED,offset moved -1.8000s over 66.9s (-26905.8 ppm)
VW11,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw11.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw11.csv,4909,4924,False,58135.504,58626.304,58132.5,58624.8,489.2960000000021,3.004000000000815,1.503999999993539,2.253999999997177,-1.500000000007276,-3046.922608180514,0,2.253999999997177,490.8000000000029,variable_offset_possible_drift,INFERRED,offset moved -1.5000s over 492.3s (-3046.9 ppm)
VW12,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw12.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw12.csv,918,1069,False,58640.205,58731.905,58630.2,58737.0,91.69999999999709,10.005000000004657,-5.095000000001164,2.4550000000017462,-15.10000000000582,-141385.76779031282,0,2.4550000000017462,91.69999999999709,variable_offset_possible_drift,INFERRED,offset moved -15.1000s over 106.8s (-141385.8 ppm)
VW13,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw13.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw13.csv,284,297,False,58826.104,58854.404,58823.8,58853.4,27.296000000002095,2.3039999999964493,1.004000000000815,1.6539999999986321,-1.2999999999956344,-43918.91891877359,0,1.6539999999986321,28.30000000000291,variable_offset_possible_drift,INFERRED,offset moved -1.3000s over 29.6s (-43918.9 ppm)
VW14A,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14a.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw14a.csv,3138,3140,False,58874.984,59188.684,58870.0,59183.9,308.9160000000047,4.98399999999674,4.783999999999651,4.883999999998196,-0.19999999999708962,-637.14558775753,0,4.883999999998196,313.70000000000437,variable_offset_possible_drift,INFERRED,offset moved -0.2000s over 313.9s (-637.1 ppm)
VW14B,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14b.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw14b.csv,19588,19600,False,59188.983,61147.684,59184.0,61143.9,1954.9170000000013,4.983000000000175,3.7839999999996508,4.383499999999913,-1.1990000000005239,-611.7659064240639,0,4.383499999999913,1958.701000000001,variable_offset_possible_drift,INFERRED,offset moved -1.1990s over 1959.9s (-611.8 ppm)
VW14C,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14c.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw14c.csv,15826,15857,False,61148.984,62731.484,61144.0,62729.6,1580.6160000000018,4.98399999999674,1.8839999999981956,3.433999999997468,-3.099999999998545,-1955.095862763968,0,3.433999999997468,1582.5,variable_offset_possible_drift,INFERRED,offset moved -3.1000s over 1585.6s (-1955.1 ppm)
VW15,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw15.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw15.csv,1380,1391,False,62989.943,63127.843,62986.9,63125.9,135.95700000000215,3.0429999999978463,1.9429999999993015,2.492999999998574,-1.0999999999985448,-7913.669064737733,0,2.492999999998574,137.90000000000873,variable_offset_possible_drift,INFERRED,offset moved -1.1000s over 139.0s (-7913.7 ppm)
VW16A,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw16a.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw16a.csv,5879,6000,False,63133.603,63721.402,63131.8,63731.7,587.7989999999991,1.8029999999998836,-10.297999999995227,-4.247499999997672,-12.10099999999511,-20171.695282539138,0,-4.247499999997672,587.7989999999991,variable_offset_possible_drift,INFERRED,offset moved -12.1010s over 599.9s (-20171.7 ppm)
VW16B,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw16b.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw16b.csv,1126,1171,False,63736.002,63848.503,63731.8,63848.8,112.50099999999657,4.201999999997497,-0.2970000000059372,1.95249999999578,-4.499000000003434,-38452.99145302081,0,1.95249999999578,112.50099999998929,variable_offset_possible_drift,INFERRED,offset moved -4.4990s over 117.0s (-38453.0 ppm)
VW17,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw17.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw17.csv,329,329,True,63854.702,63887.503,63853.1,63885.9,31.198000000003958,1.6019999999989523,1.602999999995518,1.6024999999972351,0.000999999996565748,30.48780477334327,0,1.6024999999972351,32.80000000000291,constant_offset,INFERRED,"stable offset 1.602s, drift +0.0010s"
VW2,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw2.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw2.csv,52713,52712,False,36946.685,42217.884,36944.8,42215.9,5269.215000000004,1.8849999999947613,1.9839999999967404,1.9344999999957508,0.09900000000197906,18.781658477733128,0,1.9344999999957508,5271.0999999999985,variable_offset_possible_drift,INFERRED,offset moved +0.0990s over 5271.1s (+18.8 ppm)
VW3,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw3.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw3.csv,3861,3941,False,42239.984,42625.985,42232.0,42626.0,386.00100000000384,7.98399999999674,-0.014999999999417923,3.9844999999986612,-7.998999999996158,-20302.03045684304,0,3.9844999999986612,386.00100000000384,variable_offset_possible_drift,INFERRED,offset moved -7.9990s over 394.0s (-20302.0 ppm)
VW4,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw4.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw4.csv,126526,126573,False,44127.004,56779.504,44122.1,56779.3,12652.296000000002,4.90400000000227,0.20399999999790452,2.5540000000000873,-4.700000000004366,-371.3301520086879,0,2.5540000000000873,12652.5,variable_offset_possible_drift,INFERRED,offset moved -4.7000s over 12657.2s (-371.3 ppm)
VW5,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw5.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw5.csv,1012,1050,False,56796.903,56898.004,56790.4,56895.3,98.39700000000448,6.502999999996973,2.7039999999979045,4.603499999997439,-3.7989999999990687,-36215.44327930425,0,4.603499999997439,101.10100000000239,variable_offset_possible_drift,INFERRED,offset moved -3.7990s over 104.9s (-36215.4 ppm)
VW6,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw6.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw6.csv,1281,1288,False,56902.904,57030.904,56903.6,57032.3,127.30400000000373,-0.6959999999962747,-1.3960000000006403,-1.0459999999984575,-0.7000000000043656,-5439.005439039175,0,-1.0459999999984575,128.0,variable_offset_possible_drift,INFERRED,offset moved -0.7000s over 128.7s (-5439.0 ppm)
VW7,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw7.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw7.csv,1602,1689,False,57309.004,57469.103,57468.2,57637.0,0.9030000000057044,-159.19599999999627,-167.8969999999972,-163.54649999999674,-8.701000000000931,-51546.20853081031,0,-163.54649999999674,160.09900000000198,variable_offset_possible_drift,INFERRED,offset moved -8.7010s over 168.8s (-51546.2 ppm)
VW8,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw8.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw8.csv,1529,1599,False,57489.004,57641.804,57643.1,57802.9,0.0,-154.09599999999773,-161.096000000005,-157.59600000000137,-7.000000000007276,-43804.75594497589,0,-157.59600000000137,152.79999999998836,variable_offset_possible_drift,INFERRED,offset moved -7.0000s over 159.8s (-43804.8 ppm)
VW9,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw9.csv,552,601,False,57840.403,57895.504,57835.1,57895.1,54.697000000000116,5.302999999999884,0.4040000000022701,2.853500000001077,-4.8989999999976135,-81649.99999996023,0,2.853500000001077,55.10100000000966,variable_offset_possible_drift,INFERRED,offset moved -4.8990s over 60.0s (-81650.0 ppm)
Y1,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Y1.csv,70285,70341,False,65565.703,72957.021,61954.4,69626.8,4061.097000000009,3611.3029999999926,3330.2209999999905,3470.7619999999915,-281.08200000000215,-36635.472603097085,1,-129.23800000000847,7391.317999999999,variable_offset_possible_drift,INFERRED,offset moved -281.0820s over 7672.4s (-36635.5 ppm)
