session_id,stream,relative_path,total_rows,rows_with_fix,availability_fraction,has_gnss_fields,has_accuracy_field,mean_accuracy_m,worst_accuracy_m,outage_count,total_outage_s,longest_outage_s,documented_outages_found,position_update_rate_hz,position_update_count,median_update_interval_s,p90_update_interval_s,max_update_interval_s,position_hold_count,longest_position_hold_s,evidence,note
VTA3,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta3.csv,645,645,1.0,True,False,,,0,0.0,0.0,False,9.968944099378657,643,0.09999999999854481,0.10000000000582077,0.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA30,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta30.csv,17136,17136,1.0,True,False,,,0,0.0,0.0,False,9.330026262036768,15988,0.09999999999854481,0.10000000000582077,1.2000000000043656,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA4,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta4.csv,1789,1789,1.0,True,False,,,0,0.0,0.0,False,9.999999999999837,1789,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA5,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta5.csv,307,307,1.0,True,False,,,0,0.0,0.0,False,10.000000000000476,307,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA6,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta6.csv,1376,1376,1.0,True,False,,,0,0.0,0.0,False,10.0,1376,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA7,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta7.csv,840,840,1.0,True,False,,,0,0.0,0.0,False,9.999999999999826,840,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA8,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta8.csv,3676,3676,1.0,True,False,,,0,0.0,0.0,False,9.034013605442176,3321,0.09999999999854481,0.10000000000582077,1.7999999999956344,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA9,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta9.csv,156,156,1.0,True,False,,,0,0.0,0.0,False,10.0,156,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB1,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb1.csv,32459,32459,1.0,True,False,,,0,0.0,0.0,False,9.791730852178212,31783,0.09999999999854481,0.10000000000582077,1.2999999999956344,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB10,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb10.csv,195,195,1.0,True,False,,,0,0.0,0.0,False,9.999999999995499,195,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB11,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb11.csv,361,361,1.0,True,False,,,0,0.0,0.0,False,10.0,361,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB12,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb12.csv,447,447,1.0,True,False,,,0,0.0,0.0,False,10.000000000001958,447,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB2,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb2.csv,5712,5712,1.0,True,False,,,0,0.0,0.0,False,9.231308002101231,5273,0.09999999999854481,0.10000000000582077,1.7000000000043656,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB3,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb3.csv,8240,8240,1.0,True,False,,,0,0.0,0.0,False,8.19152809807014,6750,0.09999999999854481,0.10000000000582077,1.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB4,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb4.csv,556,556,1.0,True,False,,,0,0.0,0.0,False,9.476534296029877,526,0.09999999999854481,0.10000000000582077,0.5999999999985448,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB5,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb5.csv,64388,64388,1.0,True,False,,,0,0.0,0.0,False,9.92467423548231,63903,0.09999999999854481,0.10000000000582077,1.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB6,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb6.csv,498,498,1.0,True,False,,,0,0.0,0.0,False,9.999999999997657,498,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB7,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb7.csv,461,461,1.0,True,False,,,0,0.0,0.0,False,10.0,461,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB8,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb8.csv,668,668,1.0,True,False,,,0,0.0,0.0,False,10.000000000000437,668,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB9,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb9.csv,452,452,1.0,True,False,,,0,0.0,0.0,False,9.999999999998709,452,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW1,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw1.csv,20475,20475,1.0,True,False,,,0,0.0,0.0,False,2.583764774836376,5291,0.2999999999956344,0.8000000000029104,6.30000000000291,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW10,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw10.csv,652,652,1.0,True,False,,,0,0.0,0.0,False,10.000000000000224,652,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW11,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw11.csv,4909,4909,1.0,True,False,,,0,0.0,0.0,False,9.207416462917632,4520,0.09999999999854481,0.10000000000582077,1.1999999999970896,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW12,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw12.csv,918,918,1.0,True,False,,,0,0.0,0.0,False,9.999999999999524,918,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW13,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw13.csv,284,284,1.0,True,False,,,0,0.0,0.0,False,9.999999999998971,284,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW14A,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14a.csv,3138,3138,1.0,True,False,,,0,0.0,0.0,False,9.999999999999861,3138,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW14B,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14b.csv,19588,19588,1.0,True,False,,,0,0.0,0.0,False,9.999999999999977,19588,0.09999999999854481,0.10000000000582077,0.10099999999511056,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW14C,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14c.csv,15826,15826,1.0,True,False,,,0,0.0,0.0,False,9.421132457027293,14909,0.09999999999854481,0.10000000000582077,1.9000000000014552,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW15,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw15.csv,1391,1391,1.0,True,False,,,0,0.0,0.0,False,6.410071942446043,892,0.09999999999854481,0.2999999999956344,2.599999999998545,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW16A,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16a.csv,5879,5879,1.0,True,False,,,0,0.0,0.0,False,9.744811160258664,5729,0.09999999999854481,0.10000000000582077,0.7999999999956344,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW16B,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16b.csv,1126,1126,1.0,True,False,,,0,0.0,0.0,False,10.0,1126,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW17,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw17.csv,329,329,1.0,True,False,,,0,0.0,0.0,False,9.999999999999112,329,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW2,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw2.csv,52712,52712,1.0,True,False,,,0,0.0,0.0,False,9.772533247329783,51513,0.09999999999854481,0.10000000000582077,1.8999999999941792,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW3,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw3.csv,3861,3861,1.0,True,False,,,0,0.0,0.0,False,9.987046632124352,3856,0.09999999999854481,0.10000000000582077,0.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW4,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw4.csv,126527,126527,1.0,True,False,,,0,0.0,0.0,False,9.781783981158018,123766,0.09999999999854481,0.10000000000582077,2.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW5,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw5.csv,1012,1012,1.0,True,False,,,0,0.0,0.0,False,9.881305637982338,1000,0.09999999999854481,0.10000000000582077,0.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW6,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw6.csv,1281,1281,1.0,True,False,,,0,0.0,0.0,False,10.0,1281,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW7,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw7.csv,1602,1602,1.0,True,False,,,0,0.0,0.0,False,9.993753903810209,1601,0.09999999999854481,0.10000000000582077,0.19999999999708962,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW8,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw8.csv,1529,1529,1.0,True,False,,,0,0.0,0.0,False,9.954188481675203,1522,0.09999999999854481,0.10000000000582077,0.5,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW9,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw9.csv,553,553,1.0,True,False,,,0,0.0,0.0,False,10.000000000000528,553,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
Y1,vehicle,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Y1.csv,70285,70285,1.0,True,False,,,0,0.0,0.0,False,8.857802473000474,67912,0.09999999999854481,0.10000000000582077,384.6000000000058,2,384.6000000000058,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
M,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/M (Driver B)/V-M.csv,105995,105995,1.0,True,False,,,0,0.0,0.0,False,9.584591289908674,101590,0.09999999999854481,0.10000000000582077,2.6000000000058208,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S1,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S1/V-S1.csv,51790,51790,1.0,True,False,,,0,0.0,0.0,False,9.563412373522818,49528,0.09999999999854481,0.10000000000582077,2.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S2,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S2/V-S2.csv,93900,93900,1.0,True,False,,,0,0.0,0.0,False,9.545246386998523,89628,0.09999999999854481,0.10000000000582077,2.8999999999941792,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S3A,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3a/V-S3a.csv,24660,24660,1.0,True,False,,,0,0.0,0.0,False,9.615150654933256,23711,0.10000000000582077,0.10000000000582077,1.5,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S3B,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3b/V-S3b.csv,6840,6840,1.0,True,False,,,0,0.0,0.0,False,9.656382512063043,6605,0.10000000000582077,0.10000000000582077,0.5,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S3C,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3c/V-S3c.csv,37220,37220,1.0,True,False,,,0,0.0,0.0,False,9.74717214326014,36279,0.10000000000582077,0.10000000000582077,10.80000000000291,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S4,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S4/V-S4.csv,97824,97824,1.0,True,False,,,0,0.0,0.0,False,9.232585716914398,90316,0.09999999999854481,0.10000000000582077,2.1000000000058208,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
ST1,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St1/V-St1.csv,57213,57213,1.0,True,False,,,0,0.0,0.0,False,9.822589666503536,56198,0.09999999999854481,0.10000000000582077,2.900000000001455,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
ST4,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St4/V-St4.csv,13591,13591,1.0,True,False,,,0,0.0,0.0,False,9.997792494481237,13588,0.09999999999854481,0.10000000000582077,0.20000000000436557,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
ST6,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St6/V-St6.csv,51360,51360,1.0,True,False,,,0,0.0,0.0,False,9.90751377557974,50885,0.09999999999854481,0.10000000000582077,1.2000000000043656,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
ST7,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St7/V-St7.csv,44427,44427,1.0,True,False,,,0,0.0,0.0,False,9.615717231744895,43365,0.09999999999854481,0.10000000000582077,5.100000000005821,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VFA01,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa01/V-Vfa01.csv,11535,11535,1.0,True,False,,,0,0.0,0.0,False,9.736431420149112,11231,0.09999999999854481,0.10000000000582077,1.6999999999970896,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VFA02,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa02/V-Vfa02.csv,67755,67755,1.0,True,False,,,0,0.0,0.0,False,9.952622723381642,67434,0.09999999999854481,0.10000000000582077,0.9000000000014552,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VFB01A,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01a/V-Vfb01a.csv,17000,17000,1.0,True,False,,,0,0.0,0.0,False,9.267015706806275,15754,0.09999999999854481,0.10000000000582077,3.6000000000058208,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VFB01B,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01b/V-Vfb01b.csv,3880,3880,1.0,True,False,,,0,0.0,0.0,False,9.912348543438993,3846,0.09999999999854481,0.10000000000582077,0.7000000000043656,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VFB01C,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01c/V-Vfb01c.csv,6320,6320,1.0,True,False,,,0,0.0,0.0,False,9.996834942237673,6318,0.09999999999854481,0.10000000000582077,0.20000000000436557,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VFB01D,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01d/V-Vfb01d.csv,10713,10713,1.0,True,False,,,0,0.0,0.0,False,8.702389843166507,9323,0.09999999999854481,0.10000000000582077,1.1999999999970896,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VFB02A,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02a/V-Vfb02a.csv,35960,35960,1.0,True,False,,,0,0.0,0.0,False,9.994716204566307,35941,0.10000000000582077,0.10000000000582077,0.4000000000014552,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VFB02B,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,11000,11000,1.0,True,False,,,0,0.0,0.0,False,9.616328757159666,10578,0.10000000000582077,0.10000000000582077,1.8999999999941792,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VFB02C,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,640,640,1.0,True,False,,,0,0.0,0.0,False,9.999999999998634,640,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VFB02D,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,880,880,1.0,True,False,,,0,0.0,0.0,False,9.852104664390374,867,0.10000000000582077,0.10000000000582077,0.5999999999912689,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VFB02E,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,980,980,1.0,True,False,,,0,0.0,0.0,False,9.999999999999108,980,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VFB02F,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,660,660,1.0,True,False,,,0,0.0,0.0,False,9.999999999998675,660,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VFB02G,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,27159,27159,1.0,True,False,,,0,0.0,0.0,False,9.995949628102206,27148,0.10000000000582077,0.10000000000582077,0.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA1A,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta01a/V-Vta1a.csv,25821,25821,1.0,True,False,,,0,0.0,0.0,False,9.972889233152594,25751,0.09999999999854481,0.10000000000582077,1.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA1B,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta01b/V-Vta1b.csv,956,956,1.0,True,False,,,0,0.0,0.0,False,10.0,956,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA2,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta02/V-Vta2.csv,10995,10995,1.0,True,False,,,0,0.0,0.0,False,9.834455157358546,10813,0.09999999999854481,0.10000000000582077,1.1999999999970896,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA3,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta03/V-Vta3.csv,875,875,1.0,True,False,,,0,0.0,0.0,False,9.393592677345382,822,0.09999999999854481,0.10000000000582077,0.4000000000014552,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA4,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta04/V-Vta4.csv,1809,1809,1.0,True,False,,,0,0.0,0.0,False,10.000000000000242,1809,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA5,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta05/V-Vta5.csv,357,357,1.0,True,False,,,0,0.0,0.0,False,9.999999999998366,357,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA6,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta06/V-Vta6.csv,1393,1393,1.0,True,False,,,0,0.0,0.0,False,9.999999999999686,1393,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA7,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta07/V-Vta7.csv,857,857,1.0,True,False,,,0,0.0,0.0,False,10.00000000000017,857,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA8,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta08/V-Vta8.csv,3697,3697,1.0,True,False,,,0,0.0,0.0,False,9.039502164502201,3342,0.09999999999854481,0.10000000000582077,1.7999999999956344,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA9,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta09/V-Vta9.csv,226,226,1.0,True,False,,,0,0.0,0.0,False,10.0,226,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA10,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta10/V-Vta10.csv,1570,1570,1.0,True,False,,,0,0.0,0.0,False,9.999999999999908,1570,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA11,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta11/V-Vta11.csv,589,589,1.0,True,False,,,0,0.0,0.0,False,9.999999999999504,589,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA12,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta12/V-Vta12.csv,690,690,1.0,True,False,,,0,0.0,0.0,False,9.999999999999789,690,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA13,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta13/V-Vta13.csv,473,473,1.0,True,False,,,0,0.0,0.0,False,9.999999999999075,473,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA14,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta14/V-Vta14.csv,2893,2893,1.0,True,False,,,0,0.0,0.0,False,9.999999999999849,2893,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA15,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta15/V-Vta15.csv,869,869,1.0,True,False,,,0,0.0,0.0,False,10.000000000000503,869,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
