source_file,stream,row_count,rows_with_fix,availability_fraction,position_update_count,median_update_interval_s,p90_update_interval_s,max_update_interval_s,measured_update_rate_hz,stale_threshold_s,stale_rows,stale_fraction,max_stale_duration_s,confirmed_outages
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb03/V-Vtb3.csv,vehicle,8289,8289,1.0,6799,0.09999999999854481,0.10000000000582077,1.3000000000029104,8.20222007722012,1.0,7,0.0008444927011702256,1.1999999999970896,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb04/V-Vtb4.csv,vehicle,625,625,1.0,594,0.09999999999854481,0.10000000000582077,0.5999999999985448,9.53376205787826,1.0,0,0.0,0.5,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb05/V-Vtb5.csv,vehicle,64610,64610,1.0,63999,0.09999999999854481,0.10000000000582077,1.6999999999970896,9.90543113188566,1.0,13,0.00020120724346076458,1.5999999999985448,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb06/V-Vtb6.csv,vehicle,508,508,1.0,508,0.10000000000582077,0.10000000000582077,0.10000000000582077,10.000000000000574,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb07/V-Vtb7.csv,vehicle,461,461,1.0,461,0.10000000000582077,0.10000000000582077,0.10000000000582077,10.0,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb08/V-Vtb8.csv,vehicle,699,699,1.0,699,0.10000000000582077,0.10000000000582077,0.10000000000582077,9.999999999999583,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb09/V-Vtb9.csv,vehicle,457,457,1.0,457,0.10000000000582077,0.10000000000582077,0.10000000000582077,10.000000000001915,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb10/V-Vtb10.csv,vehicle,195,195,1.0,195,0.10000000000582077,0.10000000000582077,0.10000000000582077,9.999999999995499,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb11/V-Vtb11.csv,vehicle,433,433,1.0,433,0.10000000000582077,0.10000000000582077,0.10000000000582077,9.999999999997305,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb12/V-Vtb12.csv,vehicle,490,490,1.0,490,0.10000000000582077,0.10000000000582077,0.10000000000582077,9.999999999998215,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb13/V-Vtb13.csv,vehicle,1245,1245,1.0,1245,0.10000000000582077,0.10000000000582077,0.10000000000582077,10.000000000000467,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw01/V-Vw1.csv,vehicle,20475,20475,1.0,5291,0.2999999999956344,0.8000000000029104,6.30000000000291,2.583764774836376,1.0,1568,0.07658119658119658,6.19999999999709,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw02/V-Vw2.csv,vehicle,52712,52712,1.0,51513,0.09999999999854481,0.10000000000582077,1.8999999999941792,9.772533247329783,1.0,16,0.00030353619669145547,1.7999999999956344,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw03/V-Vw3.csv,vehicle,3941,3941,1.0,3936,0.09999999999854481,0.10000000000582077,0.3000000000029104,9.98730964467005,1.0,0,0.0,0.20000000000436557,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw04/V-Vw4.csv,vehicle,126573,126573,1.0,123809,0.09999999999854481,0.10000000000582077,2.0,9.781626268052962,1.0,21,0.0001659121613614278,1.8999999999941792,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw05/V-Vw5.csv,vehicle,1050,1050,1.0,1038,0.09999999999854481,0.10000000000582077,0.3000000000029104,9.885605338417403,1.0,0,0.0,0.20000000000436557,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw06/V-Vw6.csv,vehicle,1288,1288,1.0,1288,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.99999999999966,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw07/V-Vw7.csv,vehicle,1689,1689,1.0,1688,0.09999999999854481,0.10000000000582077,0.19999999999708962,9.994075829383714,1.0,0,0.0,0.09999999999854481,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw08/V-Vw8.csv,vehicle,1599,1599,1.0,1592,0.09999999999854481,0.10000000000582077,0.5,9.956195244054888,1.0,0,0.0,0.4000000000014552,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw09/V-Vw9.csv,vehicle,601,601,1.0,601,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.0,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw10/V-Vw10.csv,vehicle,670,670,1.0,670,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999783,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw11/V-Vw10.csv,vehicle,670,670,1.0,670,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999783,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw12/V-Vw12.csv,vehicle,1069,1069,1.0,1069,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999728,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw13/V-Vw13.csv,vehicle,297,297,1.0,297,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.000000000000492,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14a/V-Vw14a.csv,vehicle,3140,3140,1.0,3140,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999954,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14b/V-Vw14b.csv,vehicle,19600,19600,1.0,19600,0.09999999999854481,0.10000000000582077,0.10099999999511056,9.999999999999993,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14c/V-Vw14c.csv,vehicle,15857,15857,1.0,14940,0.09999999999854481,0.10000000000582077,1.9000000000014552,9.42167003027246,1.0,19,0.0011982089928738097,1.7999999999956344,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw15/V-Vw15.csv,vehicle,1391,1391,1.0,892,0.09999999999854481,0.2999999999956344,2.599999999998545,6.410071942446043,1.0,15,0.010783608914450037,2.5,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw16a/V-Vw16a.csv,vehicle,6000,6000,1.0,5822,0.09999999999854481,0.10000000000582077,0.7999999999956344,9.703283880646868,1.0,0,0.0,0.6999999999970896,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw16b/V-Vw16b.csv,vehicle,1171,1171,1.0,1171,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.0,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw17/V-Vw17.csv,vehicle,329,329,1.0,329,0.09999999999854481,0.10000000000582077,0.10000000000582077,9.999999999999112,1.0,0,0.0,0.0,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Y (Driver D)/Y1/V-Y1.csv,vehicle,70341,70341,1.0,67968,0.09999999999854481,0.10000000000582077,384.6000000000058,8.858636150357123,1.0,26,0.0003696279552465845,1.7000000000043656,0
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Y (Driver D)/Y2/V-Y2.csv,vehicle,57213,57213,1.0,56198,0.09999999999854481,0.10000000000582077,2.900000000001455,9.822589666503536,1.0,34,0.0005942705329208397,2.8000000000029104,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A1.csv,smartphone,5942,5942,1.0,24,132.00099992752075,181.2003999710083,183.99900007247925,0.007914656602173794,264.0019998550415,0,0.0,183.49900007247925,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A10.csv,smartphone,8886,8886,1.0,3955,1.0,1.000999927520752,72.0,0.893963373276057,2.0,753,0.08474004051316678,71.5,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A11.csv,smartphone,5155,5155,1.0,181,14.998999834060669,17.10080013275146,57.0,0.07072688772549152,29.997999668121338,66,0.012803103782735208,56.49900007247925,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A12.csv,smartphone,4673,4673,1.0,156,15.001000165939331,17.00100016593933,86.50000023841858,0.06673842841080228,30.002000331878662,126,0.02696340680505029,86.0,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A13.csv,smartphone,9184,9184,1.0,274,15.0,17.00100016593933,277.00099992752075,0.059464169026355915,30.0,1388,0.15113240418118468,276.50300002098083,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A2.csv,smartphone,11630,11630,1.0,39,177.49899983406067,182.0,187.00200033187866,0.006643937407116007,354.99799966812134,0,0.0,186.50099992752075,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,smartphone,11132,11132,1.0,37,177.5,183.7500001192093,186.00099992752075,0.006484117155171321,355.0,0,0.0,185.50100016593933,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A4.csv,smartphone,32829,32829,1.0,3163,1.0,1.000999927520752,20.999000072479248,0.9651425431762342,2.0,845,0.02573943769228426,20.8989999294281,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A5.csv,smartphone,85041,85041,1.0,8149,1.0,1.000999927520752,49.0,0.9585036614416375,2.0,2932,0.034477487329640996,48.89999985694885,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A6.csv,smartphone,86034,86034,1.0,7747,1.0,1.0989999771118164,182.0,0.9150077573562068,2.0,8247,0.09585745170513983,181.90000009536743,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A7.csv,smartphone,43872,43872,1.0,4322,1.0,1.000999927520752,23.0,0.9866650652451697,2.0,525,0.011966630196936542,22.901000261306763,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A8.csv,smartphone,66617,66617,1.0,6565,1.0,1.1000001430511475,16.901000022888184,0.9895825481084921,2.0,749,0.01124337631535494,28.5,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,smartphone,11962,11962,1.0,4891,1.0,1.000999927520752,59.50000023841858,0.8228168976539223,2.0,1741,0.14554422337401773,59.00100016593933,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-I.csv,smartphone,5800,5800,1.0,3,222.29999995231628,393.6599999904633,436.5,0.00449842555202205,444.59999990463257,0,0.0,436.40000009536743,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,smartphone,105974,105974,1.0,1091,9.0,9.09999966621399,130.0,0.10319112397029824,18.0,4382,0.04134976503670712,129.90000009536743,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S1.csv,smartphone,51746,51746,1.0,532,9.0,9.098999738693237,70.00099992752075,0.10278745644599303,18.0,2029,0.039210760252000154,69.90100026130676,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,smartphone,93876,93876,1.0,941,9.0,9.100000143051147,146.0,0.10025373794343848,18.0,6162,0.06563978013549789,145.90000009536743,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3a.csv,smartphone,24621,24621,1.0,254,9.0,9.001000165939331,65.0,0.10309702653387709,18.0,1087,0.044149303440152714,64.9009997844696,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3b.csv,smartphone,6813,6813,1.0,74,9.0,9.100800037384033,33.026999711990356,0.1065649871436035,18.0,106,0.015558491119917804,32.92699980735779,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3c.csv,smartphone,37183,37183,1.0,391,9.0,9.098999738693237,60.00099992752075,0.10512132213307358,18.0,1375,0.03697926471774736,59.901000022888184,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,smartphone,94600,94600,1.0,932,9.0,9.000999927520752,337.6419999599457,0.09529165079517052,18.0,7851,0.08299154334038054,331.9010000228882,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T1.csv,smartphone,25759,25759,1.0,243,1.4895001649856567,9.0,17.997999906539917,0.33009197565094167,2.9790003299713135,4085,0.15858534881012462,17.89799976348877,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T10.csv,smartphone,6699,6699,1.0,57,9.001000046730042,18.999499917030334,40.99899983406067,0.08389513108614233,18.002000093460083,821,0.122555605314226,40.89999985694885,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T11.csv,smartphone,5690,5690,1.0,47,9.0,22.049499988555908,55.00099992752075,0.08381924198979011,18.0,787,0.1383128295254833,54.89999985694885,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T2.csv,smartphone,75555,75555,1.0,780,9.0,9.000999927520752,411.10000014305115,0.10322469166353776,18.0,5104,0.06755343789292569,410.99900007247925,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T3.csv,smartphone,65859,65859,1.0,718,9.0,9.001000165939331,91.59899973869324,0.1109380765968007,18.0,745,0.011312045430389165,91.49999976158142,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T4.csv,smartphone,73482,73482,1.0,646,5.322000026702881,9.599799966812137,25.471999883651733,0.1807295252382712,10.644000053405762,2547,0.03466154976728995,25.395999908447266,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T5.csv,smartphone,46387,46387,1.0,415,3.8359999656677246,8.821199941635133,17.999000072479248,0.20400198680598483,7.671999931335449,2520,0.05432556535236165,17.899999856948853,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T6.csv,smartphone,86440,86440,1.0,750,2.5759999752044678,6.283399868011475,18.00100016593933,0.2992910119770455,5.1519999504089355,4972,0.05751966682091624,17.901000261306763,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T7.csv,smartphone,101690,101690,1.0,1078,9.0,9.000999927520752,370.79900002479553,0.1061702355469934,18.0,4289,0.04217720523158619,370.69999980926514,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T8.csv,smartphone,48344,48344,1.0,473,9.0,16.98640024662018,19.00100016593933,0.09767593360682181,18.0,37,0.000765348336918749,18.902000188827515,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T9.csv,smartphone,79909,79909,1.0,738,9.0,17.00100016593933,32.40000009536743,0.0922412701167597,18.0,165,0.002064848765470723,32.29900002479553,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vfa01.csv,smartphone,11486,11486,1.0,123,9.0,9.001999855041504,34.0,0.10693302926638448,18.0,159,0.013842939230367404,33.90000009536743,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vfa02.csv,smartphone,67523,67523,1.0,747,9.0,9.001000165939331,20.0,0.11055945008109726,18.0,20,0.0002961953704663596,19.899999856948853,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta10.csv,smartphone,1502,1502,1.0,17,9.0,9.000999927520752,9.000999927520752,0.1111111111111111,18.0,0,0.0,8.901000022888184,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta11.csv,smartphone,510,510,1.0,6,9.0,9.00059995651245,9.000999927520752,0.1111111111111111,18.0,0,0.0,8.900000095367432,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta12.csv,smartphone,610,610,1.0,7,9.0,9.0,9.0,0.1111111111111111,18.0,0,0.0,8.900000095367432,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta13.csv,smartphone,404,404,1.0,6,9.0,9.00059995651245,9.000999927520752,0.13850031919467104,18.0,0,0.0,8.900000095367432,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta14.csv,smartphone,2885,2885,1.0,33,9.0,9.000999927520752,9.001999855041504,0.11114970481382457,18.0,0,0.0,8.901000261306763,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta15.csv,smartphone,833,833,1.0,10,9.0,9.0,9.0,0.1145038169328236,18.0,0,0.0,8.903000116348267,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta16.csv,smartphone,11335,11335,1.0,122,9.0,9.000999927520752,34.00399994850159,0.10739327238384583,18.0,168,0.014821349801499779,33.90000009536743,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta17.csv,smartphone,4519,4519,1.0,50,9.0,9.000999927520752,11.100000381469727,0.11011607135420663,18.0,0,0.0,10.999000072479248,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta19.csv,smartphone,292,292,1.0,4,9.0,9.0,9.0,0.1111111111111111,18.0,0,0.0,8.901000261306763,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta1a.csv,smartphone,25676,25676,1.0,2520,1.0,1.001000165939331,36.0,0.9813003652284836,2.0,409,0.015929272472347718,35.89999985694885,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta1b.csv,smartphone,954,954,1.0,95,1.0,1.0010000944137574,2.0,0.9905163319866913,2.0,0,0.0,1.8999998569488525,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta2.csv,smartphone,10991,10991,1.0,1023,1.0,1.001000165939331,45.0,0.9323983801917897,2.0,646,0.05877536165953962,44.89999985694885,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta20.csv,smartphone,3223,3223,1.0,10,9.0,62.1002000331879,238.50100016593933,0.02816892590422461,18.0,2205,0.6841452063295067,238.40100026130676,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta21.csv,smartphone,2079,2079,1.0,24,9.0,9.000999927520752,14.999000072479248,0.11263467186400176,18.0,0,0.0,14.8989999294281,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta22.csv,smartphone,1564,1564,1.0,18,9.0,9.000999927520752,9.000999927520752,0.11455448411653597,18.0,0,0.0,8.901000022888184,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta23.csv,smartphone,1110,1110,1.0,13,9.0,9.000899934768677,9.000999927520752,0.1129943502317515,18.0,0,0.0,8.901000022888184,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta24.csv,smartphone,1171,1171,1.0,10,9.0,12.600799942016604,27.0,0.09155552831785073,18.0,96,0.08198121263877028,26.899999856948853,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta25.csv,smartphone,646,646,1.0,6,9.0,18.400000000000002,22.0,0.08077805390460013,18.0,39,0.06037151702786378,21.899999856948853,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta26.csv,smartphone,1935,1935,1.0,16,9.0,12.0007999420166,61.99900007247925,0.07841087289620655,18.0,439,0.2268733850129199,61.89900016784668,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta27.csv,smartphone,2540,2540,1.0,25,9.0,9.000999927520752,29.59999990463257,0.09693053315526662,18.0,134,0.05275590551181102,29.500999927520752,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta28.csv,smartphone,4210,4210,1.0,43,9.0,9.000999927520752,32.0,0.10518380867456235,18.0,175,0.04156769596199525,31.901000022888184,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta29.csv,smartphone,23705,23705,1.0,249,9.0,9.000999927520752,34.0,0.10485912092235432,18.0,427,0.01801307740982915,33.90000009536743,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta3.csv,smartphone,645,645,1.0,5,9.0,19.85,24.5,0.07766990291262135,18.0,64,0.09922480620155039,24.40000009536743,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta30.csv,smartphone,17136,17136,1.0,160,9.0,10.199800014495867,83.29999995231628,0.09281419650398696,18.0,1752,0.10224089635854341,83.19900012016296,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta4.csv,smartphone,1789,1789,1.0,21,9.0,9.00099995136261,9.003000020980835,0.11236018175302231,18.0,0,0.0,8.902000188827515,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta5.csv,smartphone,307,307,1.0,4,9.0,9.000799942016602,9.000999927520752,0.1111111111111111,18.0,0,0.0,8.901000022888184,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta6.csv,smartphone,1376,1376,1.0,16,9.0,9.000999927520752,9.002000093460083,0.11244377823152332,18.0,0,0.0,8.901000022888184,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta7.csv,smartphone,840,840,1.0,10,9.0,9.00019998550415,9.000999927520752,0.11235814807379362,18.0,0,0.0,8.900000095367432,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta8.csv,smartphone,3676,3676,1.0,33,9.0,9.000999927520752,82.00200009346008,0.08886420441120453,18.0,639,0.17383025027203483,81.89900016784668,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta9.csv,smartphone,156,156,1.0,2,8.999000072479248,8.999000072479248,8.999000072479248,0.1111234572670136,17.998000144958496,0,0.0,8.89900016784668,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb1.csv,smartphone,32459,32459,1.0,280,9.0,9.001000165939331,663.4190001487732,0.08615634319062684,18.0,2878,0.08866570134631381,663.4190001487732,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb10.csv,smartphone,196,196,1.0,3,5.5,8.3,9.0,0.18181818181818182,11.0,0,0.0,8.900000095367432,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb11.csv,smartphone,361,361,1.0,5,9.0,9.001399898529053,9.001999855041504,0.1111111111111111,18.0,0,0.0,8.900000095367432,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb12.csv,smartphone,447,447,1.0,5,9.0,9.0,9.0,0.11141750993047157,18.0,0,0.0,8.900000095367432,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb2.csv,smartphone,5712,5712,1.0,56,9.0,9.002599954605103,36.00099992752075,0.09770846991537642,18.0,299,0.05234593837535014,35.901000022888184,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb3.csv,smartphone,8240,8240,1.0,36,13.000999927520752,49.559799957275395,109.0990002155304,0.042750702342926654,26.001999855041504,2532,0.30728155339805824,108.99900007247925,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb4.csv,smartphone,556,556,1.0,6,9.0,9.001599884033203,9.001999855041504,0.11110864220913026,18.0,0,0.0,10.499000072479248,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb5.csv,smartphone,64388,64388,1.0,703,9.0,9.000999927520752,40.00099992752075,0.10906885803089476,18.0,480,0.007454805243213021,39.901000022888184,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb6.csv,smartphone,498,498,1.0,6,9.0,9.001199913024902,9.001999855041504,0.1111111111111111,18.0,0,0.0,8.901000022888184,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb7.csv,smartphone,461,461,1.0,6,9.0,9.00059995651245,9.000999927520752,0.11110864220913026,18.0,0,0.0,8.901000022888184,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb8.csv,smartphone,668,668,1.0,8,9.0,9.000399971008301,9.000999927520752,0.1111111111111111,18.0,0,0.0,8.901000022888184,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb9.csv,smartphone,452,452,1.0,6,9.0,9.0,9.0,0.11111604924425052,18.0,0,0.0,8.900000095367432,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw1.csv,smartphone,20476,20476,1.0,1,,,,,,0,0.0,2047.5,0
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw10.csv,smartphone,652,652,1.0,8,9.0,9.039999961853027,9.099999904632568,0.1111111111111111,18.0,0,0.0,9.000999927520752,0
