relative_path,column,semantic_role,total_rows,missing_rows,missing_percentage,non_numeric_rows,is_constant,kind
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,GPS ORIENTATION,gnss_heading,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,GPS SATELLITES IN RANGE,gnss_satellites,552,0,0.0,552,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,TIME SINCE START,time_since_start_ms,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,DATE,datetime_string,552,0,0.0,552,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,ACCELEROMETER X,accel_x,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,ACCELEROMETER Y,accel_y,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,ACCELEROMETER Z,accel_z,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,GRAVITY X,gravity_x,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,GRAVITY Y,gravity_y,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,GRAVITY Z,gravity_z,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,GYROSCOPE Yaw,gyro_yaw,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,GYROSCOPE Pitch,gyro_pitch,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,GYROSCOPE Roll,gyro_roll,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,MAGNETIC FIELD X,mag_x,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,MAGNETIC FIELD Y,mag_y,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,MAGNETIC FIELD Z,mag_z,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,ORIENTATION (Yaw),orientation_yaw,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,ORIENTATION (Pitch),orientation_pitch,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,ORIENTATION (Roll ),orientation_roll,552,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,GPS LATITUDE,gnss_latitude,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,GPS LONGITUDE,gnss_longitude,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,GPS ALTITUDE,gnss_altitude,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,GPS SPEED,gnss_speed,70285,0,0.0,4,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,GPS ACCURACY,gnss_accuracy,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,GPS ORIENTATION,gnss_heading,70285,0,0.0,94,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,GPS SATELLITES IN RANGE,gnss_satellites,70285,0,0.0,70285,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,TIME SINCE START,time_since_start_ms,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,DATE,datetime_string,70285,0,0.0,70285,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,ACCELEROMETER X,accel_x,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,ACCELEROMETER Y,accel_y,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,ACCELEROMETER Z,accel_z,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,GRAVITY X,gravity_x,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,GRAVITY Y,gravity_y,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,GRAVITY Z,gravity_z,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,GYROSCOPE Yaw,gyro_yaw,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,GYROSCOPE Pitch,gyro_pitch,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,GYROSCOPE Roll,gyro_roll,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,MAGNETIC FIELD X,mag_x,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,MAGNETIC FIELD Y,mag_y,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,MAGNETIC FIELD Z,mag_z,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,ORIENTATION (Yaw),orientation_yaw,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,ORIENTATION (Pitch),orientation_pitch,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,ORIENTATION (Roll ),orientation_roll,70285,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,No of GPS Satellites Available,gnss_satellites,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Time Since Start of Day,time_of_day_s,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Latitude,gnss_latitude,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Longitude,gnss_longitude,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Velocity,velocity,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Heading,heading,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Height,altitude,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Vertical velocity,vertical_velocity,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Sample period,sample_period_s,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Steering Angle,steering_angle,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Wheel Speed Front Left,wheel_speed_fl,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Wheel Speed Front Right,wheel_speed_fr,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Wheel Speed Rear Left,wheel_speed_rl,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Wheel Speed Rear Right,wheel_speed_rr,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Yaw Rate,yaw_rate,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Indicated Vehicle Speed,vehicle_speed,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Indicated Longitudinal Acceleration,accel_longitudinal,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Indicated Lateral Acceleration,accel_lateral,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Handbrake,handbrake,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Gear Requested,gear_requested,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Gear,gear,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Engine Speed,engine_speed,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Coolant Temperature,coolant_temperature,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Clutch Position,clutch_position,105995,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Brake Pressure,brake_pressure,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Brake Position,brake_position,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Battery Voltage,battery_voltage,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Air Temperature,air_temperature,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-M.csv,Accelerator Pedal Position,accelerator_pedal,105995,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,No of GPS Satellites Available,gnss_satellites,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Time Since Start of Day,time_of_day_s,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Latitude,gnss_latitude,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Longitude,gnss_longitude,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Velocity,velocity,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Heading,heading,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Height,altitude,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Vertical velocity,vertical_velocity,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Sample period,sample_period_s,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Steering Angle,steering_angle,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Wheel Speed Front Left,wheel_speed_fl,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Wheel Speed Front Right,wheel_speed_fr,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Wheel Speed Rear Left,wheel_speed_rl,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Wheel Speed Rear Right,wheel_speed_rr,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Yaw Rate,yaw_rate,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Indicated Vehicle Speed,vehicle_speed,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Indicated Longitudinal Acceleration,accel_longitudinal,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Indicated Lateral Acceleration,accel_lateral,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Handbrake,handbrake,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Gear Requested,gear_requested,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Gear,gear,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Engine Speed,engine_speed,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Coolant Temperature,coolant_temperature,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Clutch Position,clutch_position,51790,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Brake Pressure,brake_pressure,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Brake Position,brake_position,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Battery Voltage,battery_voltage,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Air Temperature,air_temperature,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S1.csv,Accelerator Pedal Position,accelerator_pedal,51790,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,No of GPS Satellites Available,gnss_satellites,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Time Since Start of Day,time_of_day_s,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Latitude,gnss_latitude,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Longitude,gnss_longitude,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Velocity,velocity,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Heading,heading,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Height,altitude,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Vertical velocity,vertical_velocity,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Sample period,sample_period_s,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Steering Angle,steering_angle,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Wheel Speed Front Left,wheel_speed_fl,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Wheel Speed Front Right,wheel_speed_fr,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Wheel Speed Rear Left,wheel_speed_rl,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Wheel Speed Rear Right,wheel_speed_rr,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Yaw Rate,yaw_rate,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Indicated Vehicle Speed,vehicle_speed,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Indicated Longitudinal Acceleration,accel_longitudinal,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Indicated Lateral Acceleration,accel_lateral,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Handbrake,handbrake,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Gear Requested,gear_requested,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Gear,gear,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Engine Speed,engine_speed,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Coolant Temperature,coolant_temperature,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Clutch Position,clutch_position,93900,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Brake Pressure,brake_pressure,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Brake Position,brake_position,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Battery Voltage,battery_voltage,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Air Temperature,air_temperature,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S2.csv,Accelerator Pedal Position,accelerator_pedal,93900,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,No of GPS Satellites Available,gnss_satellites,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Time Since Start of Day,time_of_day_s,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Latitude,gnss_latitude,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Longitude,gnss_longitude,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Velocity,velocity,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Heading,heading,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Height,altitude,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Vertical velocity,vertical_velocity,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Sample period,sample_period_s,24660,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Steering Angle,steering_angle,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Wheel Speed Front Left,wheel_speed_fl,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Wheel Speed Front Right,wheel_speed_fr,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Wheel Speed Rear Left,wheel_speed_rl,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Wheel Speed Rear Right,wheel_speed_rr,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Yaw Rate,yaw_rate,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Indicated Vehicle Speed,vehicle_speed,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Indicated Longitudinal Acceleration,accel_longitudinal,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Indicated Lateral Acceleration,accel_lateral,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Handbrake,handbrake,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Gear Requested,gear_requested,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Gear,gear,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Engine Speed,engine_speed,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Coolant Temperature,coolant_temperature,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Clutch Position,clutch_position,24660,0,0.0,0,True,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Brake Pressure,brake_pressure,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Brake Position,brake_position,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Battery Voltage,battery_voltage,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Air Temperature,air_temperature,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,Accelerator Pedal Position,accelerator_pedal,24660,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3b.csv,No of GPS Satellites Available,gnss_satellites,6840,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3b.csv,Time Since Start of Day,time_of_day_s,6840,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3b.csv,Latitude,gnss_latitude,6840,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3b.csv,Longitude,gnss_longitude,6840,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3b.csv,Velocity,velocity,6840,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3b.csv,Heading,heading,6840,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3b.csv,Height,altitude,6840,0,0.0,0,False,exact
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3b.csv,Vertical velocity,vertical_velocity,6840,0,0.0,0,False,exact
