session_id,stream,relative_path,start_time_s,end_time_s,duration_s,start_index,end_index,source,confidence,evidence
VTA30,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta30.csv,3207.094,3290.3940000000002,83.30000000000018,8240,9073,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTA30,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta30.csv,3290.3940000000002,3339.0950000000003,48.70100000000002,9073,9560,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTA30,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta30.csv,3911.0930000000003,3947.0930000000003,36.0,15280,15640,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTA8,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta8.csv,559.5120000000001,641.514,82.00199999999995,81,901,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTB1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb1.csv,0.029,67.328,67.299,0,673,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTB1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb1.csv,67.328,730.7470000000001,663.4190000000001,673,3061,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTB2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb2.csv,456.913,492.914,36.000999999999976,4569,4929,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTB3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb3.csv,625.914,735.013,109.09900000000005,447,1538,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTB3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb3.csv,735.013,783.914,48.900999999999954,1538,2027,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTB3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb3.csv,783.914,833.913,49.999000000000024,2027,2527,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTB3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb3.csv,851.914,937.914,86.0,2707,3567,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTB3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb3.csv,970.914,1012.914,42.0,3897,4317,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTB3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb3.csv,1246.914,1312.914,66.0,6657,7317,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTB3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb3.csv,1367.914,1399.914,32.0,7867,8187,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VTB5,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb5.csv,3526.913,3566.914,40.001000000000204,20543,20943,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VW11,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw11.csv,14082.31,14131.31,49.0,704,1194,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VW14C,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14c.csv,3288.0080000000003,3336.0080000000003,48.0,10140,10620,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VW16A,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw16a.csv,25.310000000000002,71.312,46.001999999999995,253,713,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VW2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw2.csv,653.311,688.311,35.0,6533,6883,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VW2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw2.csv,1034.31,1092.311,58.000999999999976,10343,10923,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VW4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw4.csv,626.41,692.41,66.0,6230,6890,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VW4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw4.csv,889.41,960.3100000000001,70.90000000000009,8860,9569,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VW4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw4.csv,8912.41,8949.309,36.89899999999943,89090,89459,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VW4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw4.csv,10972.31,11067.309000000001,94.99900000000162,109689,110639,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VW4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw4.csv,11622.31,11709.309000000001,86.99900000000162,116189,117059,observed_position_hold,observed_high,VERIFIED_FROM_FILE
VW4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw4.csv,12514.31,12560.31,46.0,125109,125569,observed_position_hold,observed_high,VERIFIED_FROM_FILE
Y1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,491.115,527.116,36.000999999999976,8286,8646,observed_position_hold,observed_high,VERIFIED_FROM_FILE
Y1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,671.116,706.115,34.999000000000024,10086,10436,observed_position_hold,observed_high,VERIFIED_FROM_FILE
Y1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,1590.115,1627.114,36.999000000000024,19276,19646,observed_position_hold,observed_high,VERIFIED_FROM_FILE
Y1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,2297.114,2359.114,62.0,26346,26966,observed_position_hold,observed_high,VERIFIED_FROM_FILE
Y1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,2404.114,2439.114,35.0,27416,27766,observed_position_hold,observed_high,VERIFIED_FROM_FILE
Y1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,6446.109,6497.109,51.0,67837,68347,observed_position_hold,observed_high,VERIFIED_FROM_FILE
Y1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,6497.109,6592.109,95.0,68347,69297,observed_position_hold,observed_high,VERIFIED_FROM_FILE
Y1,vehicle,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Y1.csv,62415.6,62669.6,254.0,4612,4613,observed_position_hold,observed_high,VERIFIED_FROM_FILE
Y1,vehicle,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Y1.csv,69223.7,69608.3,384.6000000000058,70154,70155,observed_position_hold,observed_high,VERIFIED_FROM_FILE
